decl,tau,umag,redshift,gmag,av,specname,zmag,lensid,rv,nimg,imgid,ra,extmodel,absimag,ymag,imag,rmag,sfinf,magnorm,fluxnorm,t_0
-1.04834,365.423663627,24.7445213354,3.0,23.282982267,0.0,agn.spec,22.8877502421,23235326,3.1,2,1,4.66074513761,CCM,-22.6451135089,22.7206086952,22.8842617315,22.9549204933,0.386467220134,23.5564877938,1.64555281438e-17,98.666
-0.923593333333,413.002979631,22.0512674765,2.49,21.1231699247,0.0,agn.spec,20.8135172913,23238986,3.1,2,0,4.62731053419,CCM,-24.4382081553,20.6677365953,20.9961748405,21.0057005825,0.232104394843,21.5263591358,1.06748870584e-16,0.0
-0.895926666667,413.002979631,23.9311288816,2.49,23.0030313299,0.0,agn.spec,22.6933786964,23238986,3.1,2,1,4.65320372857,CCM,-24.4382081553,22.5475980004,22.8760362456,22.8855619876,0.232104394843,23.4062205409,1.88981254144e-17,311.377
-0.754891666667,115.791375631,25.8536059304,3.73,24.4976673971,0.0,agn.spec,23.217336706,23337938,3.1,2,0,4.65261189043,CCM,-23.5200379712,23.2430176183,23.2649745957,23.3916752142,0.293244854656,24.0882681798,1.00832299448e-17,51.848
-0.735363333333,115.791375631,25.0695509654,3.73,23.713612432,0.0,agn.spec,22.433281741,23337938,3.1,2,1,4.64751478709,CCM,-23.5200379712,22.4589626533,22.4809196307,22.6076202492,0.293244854656,23.3042132148,2.07597279182e-17,0.0
-0.610538333333,170.983976799,22.307160776,2.76,21.2498587602,0.0,agn.spec,20.8783127693,23343264,3.1,2,0,4.64019612911,CCM,-24.086816766,20.7188599167,20.9281827865,20.9955283167,0.273079133199,21.5604634105,1.034478762e-16,0.0
-0.596845,170.983976799,24.6727548471,2.76,23.6154528313,0.0,agn.spec,23.2439068405,23343264,3.1,2,1,4.65149174846,CCM,-24.086816766,23.0844539879,23.2937768576,23.3611223878,0.273079133199,23.9260574816,1.17080333413e-17,58.603
-0.488473333333,226.425855158,24.5425377501,4.47,23.8676231348,0.0,agn.spec,21.8155982335,23356268,3.1,2,0,4.65924695186,CCM,-23.8009503709,21.8912074425,22.0867838149,22.2986093894,0.347481785271,22.8550624472,3.13965525952e-17,0.0
-0.431281666667,226.425855158,25.542545404,4.47,24.8676307886,0.0,agn.spec,22.8156058873,23356268,3.1,2,1,4.63814796779,CCM,-23.8009503709,22.8912150963,23.0867914688,23.2986170433,0.347481785271,23.855070101,1.24991046068e-17,269.167
-0.306645,123.833643558,21.6624674665,2.72,20.6642779306,0.0,agn.spec,20.2874515841,23409700,3.1,2,0,4.65236669911,CCM,-25.3208530035,20.1378042513,20.3583755745,20.4150109306,0.221529904885,20.9782580024,1.76849461693e-16,0.0
-0.299035,123.833643558,21.9932124979,2.72,20.9950229621,0.0,agn.spec,20.6181966156,23409700,3.1,2,1,4.64644161789,CCM,-25.3208530035,20.4685492827,20.689120606,20.7457559621,0.221529904885,21.3090030338,1.30408448981e-16,10.265
-0.151546666667,94.8486606105,22.1310822049,1.96,22.003891767,0.0,agn.spec,21.5869759629,23419352,3.1,2,0,4.64714499022,CCM,-22.836638893,21.6030485146,21.7180434375,21.9031008859,0.270800121548,22.2760797167,5.35149416814e-17,12.447
-0.1454,94.8486606105,22.1086391762,1.96,21.9814487383,0.0,agn.spec,21.5645329341,23419352,3.1,2,1,4.65493501691,CCM,-22.836638893,21.5806054858,21.6956004088,21.8806578571,0.270800121548,22.2536366879,5.46326501455e-17,0.0
-0.00831,447.432409245,22.9951825401,3.03,21.4853167912,0.0,agn.spec,21.0806646366,23457472,3.1,2,0,4.66599666667,CCM,-24.5835558741,20.9185543887,21.0719902797,21.145720667,0.259622034901,21.7517726237,8.67357011698e-17,0.0
0.001405,447.432409245,25.2132943085,3.03,23.7034285596,0.0,agn.spec,23.298776405,23457472,3.1,2,1,4.64765666667,CCM,-24.5835558741,23.1366661571,23.2901020481,23.3638324354,0.259622034901,23.9698843921,1.1244837565e-17,88.259
0.145873333333,259.228536015,22.9988104841,2.38,22.1096165686,0.0,agn.spec,21.8184891765,23461229,3.1,2,0,4.64643498778,CCM,-23.6993285615,21.6717927035,21.9912291278,22.0424817204,0.304110907266,22.5211619584,4.27014045058e-17,54.31
0.15361,259.228536015,22.7707145673,2.38,21.8815206518,0.0,agn.spec,21.5903932597,23461229,3.1,2,1,4.66378838059,CCM,-23.6993285615,21.4436967867,21.763133211,21.8143858037,0.304110907266,22.2930660417,5.26842165882e-17,0.0
0.287601666667,295.439212988,21.6309684965,3.17,19.8895775366,0.0,agn.spec,19.4219655435,23465045,3.1,2,0,4.63742649431,CCM,-26.0279724009,19.3091013934,19.4074191864,19.5026103535,0.179973588149,20.1205875761,3.89647516688e-16,0.0
0.300796666667,295.439212988,23.7723810274,3.17,22.0309900675,0.0,agn.spec,21.5633780744,23465045,3.1,2,1,4.65562841049,CCM,-26.0279724009,21.4505139243,21.5488317173,21.6440228844,0.179973588149,22.262000107,5.42134318821e-17,77.221
0.446733333333,328.484706493,21.6273977198,2.85,20.4057268488,0.0,agn.spec,20.0421214148,23474868,3.1,2,0,4.63180777224,CCM,-25.2890178106,19.868737418,20.0567264794,20.1366897253,0.230047939709,20.7108972257,2.26228883886e-16,0.0
0.452705,328.484706493,21.5453480338,2.85,20.3236771629,0.0,agn.spec,19.9600717288,23474868,3.1,2,1,4.65902361164,CCM,-25.2890178106,19.786687732,19.9746767934,20.0546400393,0.230047939709,20.6288475397,2.43987696748e-16,75.244
0.599918333333,134.586429466,19.9152863657,1.91,19.7776293771,0.0,agn.spec,19.4081087254,23476733,3.1,2,0,4.68279513151,CCM,-25.4483380675,19.3913154353,19.4742341692,19.6939167478,0.194779550504,20.051810518,4.15128677543e-16,0.0
0.600446666667,134.586429466,22.1744631759,1.91,22.0368061873,0.0,agn.spec,21.6672855356,23476733,3.1,2,1,4.64731485277,CCM,-25.4483380675,21.6504922455,21.7334109794,21.953093558,0.194779550504,22.3109873282,5.18217424862e-17,401.246
0.77972,813.969929874,21.2580109981,2.98,19.828094852,0.0,agn.spec,19.4390273505,23477219,3.1,2,0,4.65017168138,CCM,-26.3700076432,19.2694866563,19.4368857526,19.5084952063,0.256540476012,20.1066618955,3.94677333117e-16,0.0
0.746243333333,813.969929874,23.4184119977,2.98,21.9884958516,0.0,agn.spec,21.5994283501,23477219,3.1,2,1,4.65116843344,CCM,-26.3700076432,21.4298876559,21.5972867522,21.6688962059,0.256540476012,22.2670628951,5.39612231211e-17,256.608
0.88929,224.976982429,23.1222645498,1.54,22.972659495,0.0,agn.spec,22.6332103742,23477429,3.1,4,0,4.64804309191,CCM,-21.1532293935,22.6731024189,22.6260059657,22.8193881803,0.415321792807,23.143569357,2.40701723724e-17,0.0
0.893663333333,224.976982429,23.0960775626,1.54,22.9464725079,0.0,agn.spec,22.6070233871,23477429,3.1,4,1,4.65740424678,CCM,-21.1532293935,22.6469154317,22.5998189785,22.7932011931,0.415321792807,23.1173823698,2.46577812381e-17,6.539
0.903251666667,224.976982429,23.0507489565,1.54,22.9011439017,0.0,agn.spec,22.5616947809,23477429,3.1,4,2,4.66009624555,CCM,-21.1532293935,22.6015868256,22.5544903724,22.747872587,0.415321792807,23.0720537637,2.57090150017e-17,1.04
0.903821666667,224.976982429,24.6080981566,1.54,24.4584931019,0.0,agn.spec,24.1190439811,23477429,3.1,4,3,4.64575614311,CCM,-21.1532293935,24.1589360257,24.1118395725,24.3052217871,0.415321792807,24.6294029638,6.12555942872e-18,37.975
1.08994333333,519.83601669,18.3038613932,1.97,18.1779070075,0.0,agn.spec,17.7533971581,23482608,3.1,2,0,4.60954987446,CCM,-27.35338272,17.7760164025,17.89577656,18.0754869788,0.140397836679,18.450620633,1.81408941784e-15,0.0
1.04702333333,519.83601669,19.9247651275,1.97,19.7988107418,0.0,agn.spec,19.3743008924,23482608,3.1,2,1,4.65320053742,CCM,-27.35338272,19.3969201368,19.5166802943,19.6963907131,0.140397836679,20.0715243673,4.07659151527e-16,1081.954
1.17731333333,92.7404401131,23.4572961324,3.65,22.0281193697,0.0,agn.spec,20.8127910998,23484954,3.1,2,0,4.67055284091,CCM,-24.8108240314,20.8620771919,20.8663023016,20.9852024752,0.310019167311,21.6827857959,9.2425673684e-17,0.0
1.206345,92.7404401131,25.0570635463,3.65,23.6278867836,0.0,agn.spec,22.4125585137,23484954,3.1,2,1,4.64263671844,CCM,-24.8108240314,22.4618446058,22.4660697154,22.584969889,0.310019167311,23.2825532098,2.11780348803e-17,197.404
1.345945,212.959960276,24.295991117,3.18,22.5378782361,0.0,agn.spec,22.0634223384,23544871,3.1,2,0,4.65110197254,CCM,-24.1144516038,21.9559627132,22.0507505083,22.1473743309,0.248170743123,22.7657061751,3.40898015575e-17,21.515
1.35912833333,212.959960276,23.6887711849,3.18,21.930658304,0.0,agn.spec,21.4562024063,23544871,3.1,2,1,4.64641567177,CCM,-24.1144516038,21.3487427811,21.4435305762,21.5401543988,0.248170743123,22.158486243,5.96365410178e-17,0.0
1.502315,403.496899174,22.023359193,2.95,20.6413663782,0.0,agn.spec,20.2612261219,23580184,3.1,2,0,4.66379639435,CCM,-24.6443865743,20.0899500584,20.2586495712,20.3351067504,0.324745950603,20.9277012197,1.85279109742e-16,0.0
