decl,ra_bulge,dec_bulge,g,redshift,ext_model_bulge,pa_bulge,fluxnorm_bulge,sedname_bulge,b_bulge,i,r,u,ra,a_bulge,y,z,rv_bulge,id,magnorm_bulge,av_bulge
-4.05,3.45,-4.05,23.7467562506,1.36,CCM,117.8692,9.38350073992e-17,Exp.50E09.1Z.spec,0.575832626804,22.6828117,23.5584148332,23.8446322171,3.45,0.865468756445,21.4435366083,22.1809027981,3.1,58107981,21.6663551265,0.0
-3.9,3.45,-3.9,24.358041321,1.362,CCM,-165.2892,5.33936981253e-17,Exp.50E09.1Z.spec,0.484606851883,23.2973061,24.1730927239,24.4560443115,3.45,0.59193192303,22.0605595524,22.7954652702,3.1,58243267,22.2785423535,0.0
-3.75,3.45,-3.75,24.068122421,1.362,CCM,173.4828,6.97360849096e-17,Exp.50E09.1Z.spec,0.389441784787,23.0073872,23.8831738239,24.1661254115,3.45,0.95757254306,21.7706406524,22.5055463702,3.1,58272628,21.9886234535,0.0
-3.6,3.45,-3.6,23.7491866372,1.364,CCM,-157.8421,9.34709276613e-17,Exp.50E09.1Z.spec,0.671981223406,22.691721,23.5675570513,23.8472866055,3.45,0.741255787037,21.4579026857,22.189904533,3.1,58449350,21.6705759757,0.0
-3.45,3.45,-3.45,23.5679884372,1.364,CCM,6.668766,1.10447485486e-16,Exp.50E09.1Z.spec,0.636451475798,22.5105228,23.3863588513,23.6660884055,3.45,0.922105318682,21.2767044857,22.008706333,3.1,58452462,21.4893777757,0.0
-3.3,3.45,-3.3,23.5136290372,1.364,CCM,32.4107,1.16118012275e-16,Exp.50E09.1Z.spec,0.525679604185,22.4561634,23.3319994513,23.6117290055,3.45,1.17271085897,21.2223450857,21.954346933,3.1,58484828,21.4350183757,0.0
-3.15,3.45,-3.15,24.0654916139,1.368,CCM,-6.903759,6.97361284832e-17,Exp.50E09.1Z.spec,0.521078924281,23.0146332,23.8901889907,24.1636943188,3.45,0.71907887429,21.7860855725,22.5122313727,3.1,58780987,21.9886227751,0.0
-3.0,3.45,-3.0,24.0956925139,1.368,CCM,-95.53237,6.78230745252e-17,Exp.50E09.1Z.spec,0.462416704674,23.0448341,23.9203898907,24.1938952188,3.45,0.788453637522,21.8162864725,22.5424322727,3.1,58792847,22.0188236751,0.0
-2.85,3.45,-2.85,23.6970529139,1.368,CCM,102.5068,9.79114118807e-17,Exp.50E09.1Z.spec,0.697906062044,22.6461945,23.5217502907,23.7952556188,3.45,0.749372943336,21.4176468725,22.1437926727,3.1,58815430,21.6201840751,0.0
-2.7,3.45,-2.7,23.9880648661,1.37,CCM,-14.51703,7.48319081921e-17,Exp.50E09.1Z.spec,0.29334782957,22.9405327,23.8157890707,24.0862838313,3.45,1.37107063751,21.7138763802,22.4380695115,3.1,58959238,21.9120503086,0.0
-2.55,3.45,-2.55,23.9770879202,1.372,CCM,-67.42206,7.55333638421e-17,Exp.50E09.1Z.spec,0.511769923502,22.9328842,23.8077465165,24.0753087956,3.45,0.794342242713,21.7076818285,22.4302801118,3.1,59142704,21.9019202924,0.0
-2.4,3.45,-2.4,23.5301275202,1.372,CCM,40.43181,1.14004760411e-16,Exp.50E09.1Z.spec,0.644310863257,22.4859238,23.3607861165,23.6283483956,3.45,0.945506912234,21.2607214285,21.9833197118,3.1,59168646,21.4549598924,0.0
-2.25,3.45,-2.25,23.9178498911,1.374,CCM,179.578,7.97072152885e-17,Exp.50E09.1Z.spec,0.563177210215,22.8769054,23.7513611108,24.0160507237,3.45,0.762209254145,21.6535717058,22.3742428348,3.1,59313635,21.8435232665,0.0
-2.1,3.45,-2.1,23.4708894911,1.374,CCM,163.9815,1.20304478972e-16,Exp.50E09.1Z.spec,0.70343781252,22.429945,23.3044007108,23.5690903237,3.45,0.914473518315,21.2066113058,21.9272824348,3.1,59344282,21.3965628665,0.0
-1.95,3.45,-1.95,24.6196856154,1.376,CCM,-30.16471,4.17284830885e-17,Exp.50E09.1Z.spec,0.370186881735,23.5819359,24.4559798731,24.7178423875,3.45,0.614918160388,22.3603719552,23.0793901235,3.1,59457816,22.5461858641,0.0
-1.8,3.45,-1.8,24.0579676154,1.376,CCM,-139.6569,7.00035069882e-17,Exp.50E09.1Z.spec,0.526177823321,23.0202179,23.8942618731,24.1561243875,3.45,0.719266398442,21.7986539552,22.5176721235,3.1,59497255,21.9844678641,0.0
-1.65,3.45,-1.65,23.3633684154,1.376,CCM,114.985,1.32727060912e-16,Exp.50E09.1Z.spec,0.777193459257,22.3256187,23.1996626731,23.4615251875,3.45,0.913073174123,21.1040547552,21.8230729235,3.1,59510470,21.2898686641,0.0
-1.5,3.45,-1.5,23.9686040764,1.378,CCM,8.789427,7.59525465615e-17,Exp.50E09.1Z.spec,0.503902568854,22.9340267,23.8076054515,24.0666929397,3.45,0.815048591067,21.714642038,22.4316336089,3.1,59669393,21.8959115089,0.0
-1.35,3.45,-1.35,23.5276841764,1.378,CCM,13.06849,1.14001430152e-16,Exp.50E09.1Z.spec,0.621387478098,22.4931068,23.3666855515,23.6257730397,3.45,0.985078905552,21.273722138,21.9907137089,3.1,59675436,21.4549916089,0.0
-1.2,3.45,-1.2,23.8357248764,1.378,CCM,48.6557,8.58408520212e-17,Exp.50E09.1Z.spec,0.504561514707,22.8011475,23.6747262515,23.9338137397,3.45,0.918003974512,21.581762838,22.2987544089,3.1,59697524,21.7630323089,0.0
-1.05,3.45,-1.05,24.1087530821,1.38,CCM,-118.9532,6.67060384604e-17,Exp.50E09.1Z.spec,0.441183275787,23.0773544,23.9504193691,24.2067516471,3.45,0.820740893304,21.8607585614,22.5752144389,3.1,59828535,22.0368544841,0.0
-0.9,3.45,-0.9,24.0423144821,1.38,CCM,166.7504,7.09154053301e-17,Exp.50E09.1Z.spec,0.520703893956,23.0109158,23.8839807691,24.1403130471,3.45,0.738496578513,21.7943199614,22.5087758389,3.1,59831248,21.9704158841,0.0
-0.75,3.45,-0.75,23.3537539821,1.38,CCM,178.2339,1.33710277314e-16,Exp.50E09.1Z.spec,0.771192197231,22.3223553,23.1954202691,23.4517525471,3.45,0.929854811482,21.1057594614,21.8202153389,3.1,59870703,21.2818553841,0.0
-0.6,3.45,-0.6,23.8321224399,1.382,CCM,129.1683,8.60015847921e-17,Exp.50E09.1Z.spec,0.491532905655,22.803896,23.6764170358,23.9300066946,3.45,0.947074517261,21.5904064466,22.3019838174,3.1,60033012,21.7610012223,0.0
-0.45,3.45,-0.45,24.4131053066,1.384,CCM,-26.4156,5.03275423882e-17,Exp.50E09.1Z.spec,0.455895696006,23.3881283,24.2600202329,24.5108540825,3.45,0.604040892863,22.1775885604,22.8861944504,3.1,60162382,22.3427530497,0.0
-0.3,3.45,-0.3,24.2137854066,1.384,CCM,-24.10429,6.04691248569e-17,Exp.50E09.1Z.spec,0.485993699731,23.1888084,24.0607003329,24.3115341825,3.45,0.678646988997,21.9782686604,22.6868745504,3.1,60189121,22.1434331497,0.0
-0.15,3.45,-0.15,23.7547458066,1.384,CCM,-106.1643,9.22889114065e-17,Exp.50E09.1Z.spec,0.570030505136,22.7297688,23.6016607329,23.8524945825,3.45,0.876601161105,21.5192290604,22.2278349504,3.1,60200372,21.6843935497,0.0
0.0,3.45,0.0,22.8064654066,1.384,CCM,-108.161,2.21035323383e-16,Exp.50E09.1Z.spec,1.01390120183,21.7814884,22.6533803329,22.9042141825,3.45,1.16258821233,20.5709486604,21.2795545504,3.1,60219758,20.7361131497,0.0
0.15,3.45,0.15,24.3839354963,1.386,CCM,-14.0093,5.16616123745e-17,Exp.50E09.1Z.spec,0.509211984749,23.3622646,24.2334658891,24.4815317936,3.45,0.555680621098,22.1546328153,22.8600982043,3.1,60349310,22.3143474667,0.0
0.3,3.45,0.3,24.3416571963,1.386,CCM,-147.3996,5.37129835591e-17,Exp.50E09.1Z.spec,0.454934022855,23.3199863,24.1911875891,24.4392534936,3.45,0.64623944592,22.1123545153,22.8178199043,3.1,60354182,22.2720691667,0.0
0.45,3.45,0.45,23.9248977963,1.386,CCM,-86.24758,7.88466119753e-17,Exp.50E09.1Z.spec,0.573949193452,22.9032269,23.7744281891,24.0224940936,3.45,0.746923150489,21.6955951153,22.4010605043,3.1,60372930,21.8553097667,0.0
0.6,3.45,0.6,23.9671759963,1.386,CCM,-26.65962,7.58353606553e-17,Exp.50E09.1Z.spec,0.441914477296,22.9455051,23.8167063891,24.0647722936,3.45,0.933668752819,21.7378733153,22.4433387043,3.1,60374052,21.8975879667,0.0
0.75,3.45,0.75,23.3400880023,1.388,CCM,-170.6613,1.35020515544e-16,Exp.50E09.1Z.spec,0.761822320639,22.3217335,23.1922267023,23.4375280025,3.45,0.956040277807,21.1167697355,21.8190560252,3.1,60551214,21.2712679532,0.0
0.9,3.45,0.9,24.2833211453,1.39,CCM,97.69646,5.65978318449e-17,Exp.50E09.1Z.spec,0.536589368854,23.2683449,24.1380342071,24.3805918104,3.45,0.578423451667,22.0655126834,22.7648440146,3.1,60702252,22.2152678717,0.0
1.05,3.45,1.05,23.7819993453,1.39,CCM,-134.8344,8.98107895729e-17,Exp.50E09.1Z.spec,0.655668440954,22.7670231,23.6367124071,23.8792700104,3.45,0.745156438621,21.5641908834,22.2635222146,3.1,60728291,21.7139460717,0.0
1.2,3.45,1.2,24.4955929255,1.392,CCM,25.7794,4.65144256992e-17,Exp.50E09.1Z.spec,0.295688338115,23.4840984,24.3528220896,24.5926696074,3.45,0.866713540362,22.282964849,22.9797282159,3.1,60862861,22.4282981999,0.0
1.35,3.45,1.35,24.1513127255,1.392,CCM,30.23375,6.38704157652e-17,Exp.50E09.1Z.spec,0.466329092841,23.1398182,24.0085418896,24.2483894074,3.45,0.750475705354,21.938684649,22.6354480159,3.1,60896021,22.0840179999,0.0
1.5,3.45,1.5,23.1252827595,1.394,CCM,-107.6714,1.64215446782e-16,Exp.50E09.1Z.spec,0.862968390067,22.117382,22.9849602219,23.2221421416,3.45,1.02688941194,20.9175076903,21.612310537,3.1,61089724,21.0587323423,0.0
1.65,3.45,1.65,23.5903630595,1.394,CCM,-161.932,1.06999533992e-16,Exp.50E09.1Z.spec,0.694264613044,22.5824623,23.4500405219,23.6872224416,3.45,0.83790316933,21.3825879903,22.077390837,3.1,61109015,21.5238126423,0.0
1.8,3.45,1.8,24.0741935062,1.396,CCM,-101.9402,6.84790353974e-17,Exp.50E09.1Z.spec,0.427884649807,23.0699387,23.9362408811,24.1708105875,3.45,0.877829326145,21.8709862645,22.5640137449,3.1,61242241,22.0083732724,0.0
1.95,3.45,1.95,23.5675705865,1.398,CCM,-2.363766,1.09124599391e-16,Exp.50E09.1Z.spec,0.626583722188,22.5669384,23.4318797609,23.6639064772,3.45,0.948595308506,21.3687565065,22.0600566138,3.1,61449472,21.502460702,0.0
2.1,3.45,2.1,24.9092209636,1.4,CCM,-41.38466,3.16945979872e-17,Exp.50E09.1Z.spec,0.348785745826,23.9121666,24.7756655185,25.0052382645,3.45,0.506266458615,22.7153774072,23.4044330239,3.1,61540556,22.844804239,0.0
2.25,3.45,2.25,24.6797001636,1.4,CCM,-142.1528,3.91555715382e-17,Exp.50E09.1Z.spec,0.451062786167,23.6826458,24.5461447185,24.7757174645,3.45,0.481851491936,22.4858566072,23.1749122239,3.1,61553729,22.615283439,0.0
2.4,3.45,2.4,24.6011784636,1.4,CCM,-142.5103,4.20922603141e-17,Exp.50E09.1Z.spec,0.363073220461,23.6041241,24.4676230185,24.6971957645,3.45,0.642715423282,22.4073349072,23.0963905239,3.1,61566736,22.536761739,0.0
2.55,3.45,2.55,24.3535397636,1.4,CCM,25.54057,5.28758945219e-17,Exp.50E09.1Z.spec,0.362823751354,23.3564854,24.2199843185,24.4495570645,3.45,0.804732777349,22.1596962072,22.8487518239,3.1,61570853,22.289123039,0.0
2.7,3.45,2.7,24.0273792636,1.4,CCM,143.299,7.14038990918e-17,Exp.50E09.1Z.spec,0.553566944047,23.0303249,23.8938238185,24.1233965645,3.45,0.708556890938,21.8335357072,22.5225913239,3.1,61605421,21.962962539,0.0
2.85,3.45,2.85,24.2508595636,1.4,CCM,44.76321,5.81205623334e-17,Exp.50E09.1Z.spec,0.430649130074,23.2538052,24.1173041185,24.3468768645,3.45,0.744016293366,22.0570160072,22.7460716239,3.1,61610095,22.186442839,0.0
3.0,3.45,3.0,24.1670796459,1.402,CCM,-112.8805,6.27434525833e-17,Exp.50E09.1Z.spec,0.516373145378,23.1735706,24.0355319397,24.2627535854,3.45,0.669723220772,21.9786807206,22.6650039525,3.1,61777552,22.1033463256,0.0
3.15,3.45,3.15,23.8107221459,1.402,CCM,88.53169,8.71187053674e-17,Exp.50E09.1Z.spec,0.589766499221,22.8172131,23.6791744397,23.9063960854,3.45,0.809553909114,21.6223232206,22.3086464525,3.1,61783040,21.7469888256,0.0
3.3,3.45,3.3,24.2403587674,1.404,CCM,2.382853,5.86123384244e-17,Exp.50E09.1Z.spec,0.434000253846,23.2503872,24.1106856718,24.3356675063,3.45,0.746091794416,22.0578027051,22.7408812925,3.1,61947196,22.1772947366,0.0
3.45,3.45,3.45,24.0349983674,1.404,CCM,139.6016,7.08162961646e-17,Exp.50E09.1Z.spec,0.515059640416,23.0450268,23.9053252718,24.1303071063,3.45,0.757079810074,21.8524423051,22.5355208925,3.1,61950447,21.9719343366,0.0
3.6,3.45,3.6,23.6484378674,1.404,CCM,-34.06414,1.01101455642e-16,Exp.50E09.1Z.spec,0.548814508498,22.6584663,23.5187647718,23.7437466063,3.45,1.00811690559,21.4658818051,22.1489603925,3.1,61971912,21.5853738366,0.0
3.75,3.45,3.75,24.7666346742,1.406,CCM,-25.7173,3.60760674981e-17,Exp.50E09.1Z.spec,0.343350105841,23.780201,24.6387199485,24.8615493079,3.45,0.586024186553,22.590000809,23.2693985262,3.1,62100440,22.7042193809,0.0
3.9,3.45,3.9,23.4257532742,1.406,CCM,62.14704,1.24042854232e-16,Exp.50E09.1Z.spec,0.724555358518,22.4393196,23.2978385485,23.5206679079,3.45,0.934574175681,21.249119409,21.9285171262,3.1,62139622,21.3633379809,0.0
4.05,3.45,4.05,25.147916472,1.408,CCM,125.2917,2.5377761031e-17,Exp.50E09.1Z.spec,0.288108218797,24.1649971,25.0216799598,25.2424085987,3.45,0.494843059353,22.9770422282,23.6530848525,3.1,62213182,23.0861340991,0.0
4.2,3.45,4.2,22.955396372,1.408,CCM,0.5598521,1.91188314074e-16,Exp.50E09.1Z.spec,0.972539238028,21.972477,22.8291598598,23.0498884987,3.45,1.06631498736,20.7845221282,21.4605647525,3.1,62334068,20.8936139991,0.0
4.35,3.45,4.35,23.9709407088,1.41,CCM,-91.08123,7.49884504334e-17,Exp.50E09.1Z.spec,0.566843073683,22.991518,23.8463142822,24.0649863372,3.45,0.730142983648,21.806000854,22.4787368957,3.1,62494841,21.9097814094,0.0
4.5,3.45,4.5,23.8146629526,1.412,CCM,-46.26882,8.65487206466e-17,Exp.50E09.1Z.spec,0.594265501638,22.8387756,23.6915815039,23.9082443455,3.45,0.802670241191,21.6558239334,22.3250723079,3.1,62675105,21.7541157265,0.0
4.65,3.45,4.65,24.1113828184,1.414,CCM,35.72318,6.58165353134e-17,Exp.50E09.1Z.spec,0.524446619922,23.1390514,23.9897679201,24.2044765916,3.45,0.695669260057,21.958486608,22.6242419018,3.1,62846582,22.0514298164,0.0
4.8,3.45,4.8,24.2268659761,1.416,CCM,-0.2662683,5.91434635258e-17,Exp.50E09.1Z.spec,0.505866754578,23.258112,24.1066478639,24.3194560994,3.45,0.649948760754,22.0798337713,22.7418780792,3.1,63006717,22.1675004733,0.0
4.95,3.45,4.95,23.3819362443,1.418,CCM,125.3281,1.28719739492e-16,Exp.50E09.1Z.spec,0.709395036255,22.4168167,23.2630564984,23.4740113778,3.45,0.996107705433,21.2405084866,21.8992696546,3.1,63222810,21.3231544776,0.0
5.1,3.45,5.1,23.3583992902,1.42,CCM,60.94837,1.31470488825e-16,Exp.50E09.1Z.spec,0.692051567572,22.3969479,23.240808728,23.4499497517,3.45,1.04344976114,21.2222987837,21.8782302687,3.1,63393265,21.3001966637,0.0
5.25,3.45,5.25,23.6187169857,1.422,CCM,80.45357,1.03388469769e-16,Exp.50E09.1Z.spec,0.720179116414,22.6609383,23.5023533483,23.7097303506,3.45,0.792525478352,21.4879590497,22.140785773,3.1,63561612,21.5610870893,0.0
5.4,3.45,5.4,24.1393421675,1.426,CCM,-148.9396,6.39382408407e-17,Exp.50E09.1Z.spec,0.513166353501,23.18894,24.0252657275,24.22926178,3.45,0.694818810597,22.0187738796,22.6655464528,3.1,63911467,22.08286565,0.0
5.55,3.45,5.55,23.5055884245,1.428,CCM,-122.6623,1.14560494359e-16,Exp.50E09.1Z.spec,0.651187127861,22.5589657,23.39255934,23.5949441912,3.45,0.971937043536,21.3899211159,22.0340312324,3.1,64102913,21.4496801603,0.0
5.7,3.45,5.7,23.6445101245,1.428,CCM,-3.274795,1.00801315312e-16,Exp.50E09.1Z.spec,0.664615208805,22.6978874,23.53148104,23.7338658912,3.45,0.839791415048,21.5288428159,22.1729529324,3.1,64112502,21.5886018603,0.0
5.85,3.45,5.85,24.1885215008,1.43,CCM,103.3354,6.10429458515e-17,Exp.50E09.1Z.spec,0.534025193812,23.2457466,24.0764754706,24.2772921793,3.45,0.638915046388,22.0777929296,22.7192436021,3.1,64263214,22.1331786481,0.0
6.0,3.45,6.0,23.9050536481,1.432,CCM,69.09742,7.92127722142e-17,Exp.50E09.1Z.spec,0.604101589339,22.9661388,23.7939199281,23.9932249695,3.45,0.730122923248,21.7993351451,22.4379077016,3.1,64448307,21.8502793265,0.0
6.15,3.45,6.15,22.9507327481,1.432,CCM,-154.4647,1.90775927032e-16,Exp.50E09.1Z.spec,0.734580890289,22.0118179,22.8395990281,23.0389040695,3.45,1.42416886803,20.8450142451,21.4835868016,3.1,64470458,20.8959584265,0.0
6.3,3.45,6.3,24.0201505404,1.434,CCM,129.1315,7.12073883285e-17,Exp.50E09.1Z.spec,0.554858920228,23.0851326,23.9098530663,24.1077163843,3.45,0.716390971369,21.9199077505,22.5552683103,3.1,64623675,21.9659547143,0.0
6.45,3.45,6.45,23.6033891404,1.434,CCM,61.92575,1.04527272319e-16,Exp.50E09.1Z.spec,0.669258171338,22.6683712,23.4930916663,23.6909549843,3.45,0.866057198466,21.5031463505,22.1385069103,3.1,64629261,21.5491933143,0.0
6.6,3.45,6.6,23.2651475404,1.434,CCM,147.4153,1.42733612433e-16,Exp.50E09.1Z.spec,0.817511884732,22.3301296,23.1548500663,23.3527133843,3.45,0.962922980276,21.1649047505,21.8002653103,3.1,64633621,21.2109517143,0.0
6.75,3.45,6.75,25.0834366241,1.436,CCM,-83.63215,2.67287452977e-17,Exp.50E09.1Z.spec,0.304513422047,24.1524239,24.9738965143,25.1703905603,3.45,0.498683210177,22.9887481216,23.621002637,3.1,64712568,23.0298209265,0.0
6.9,3.45,6.9,23.8633552241,1.436,CCM,-79.1678,8.22263727308e-17,Exp.50E09.1Z.spec,0.495954328992,22.9323425,23.7538151143,23.9503091603,3.45,0.923723112697,21.7686667216,22.400921237,3.1,64814337,21.8097395265,0.0
7.05,3.45,7.05,23.7185281153,1.438,CCM,9.396787,9.39102349701e-17,Exp.50E09.1Z.spec,0.568681417464,22.7915478,23.6096407333,23.8048544827,3.45,0.918441769041,21.6293534248,22.258593861,3.1,64990052,21.66548504,0.0
7.2,3.45,7.2,24.3048332613,1.442,CCM,22.30557,5.46698699282e-17,Exp.50E09.1Z.spec,0.439759624519,23.3859005,24.1969315887,24.3898156667,3.45,0.698687361636,22.2273409411,22.8498573238,3.1,65324295,22.2528972564,0.0
7.35,3.45,7.35,24.0028312613,1.442,CCM,-157.8146,7.22019356422e-17,Exp.50E09.1Z.spec,0.611333853809,23.0838985,23.8949295887,24.0878136667,3.45,0.660572448509,21.9253389411,22.5478553238,3.1,65352556,21.9508952564,0.0
-7.5,3.3,-7.5,24.5284162196,1.444,CCM,-144.1038,4.44731555843e-17,Exp.50E09.1Z.spec,0.443481083192,23.6135979,24.4208614061,24.6126877506,3.3,0.565875045622,22.456676836,23.075890259,3.1,65512546,22.4770224934,0.0
-7.35,3.3,-7.35,23.9425378196,1.444,CCM,74.94658,7.62867838193e-17,Exp.50E09.1Z.spec,0.527456715985,23.0277195,23.8349830061,24.0268093506,3.3,0.80851618435,21.870798436,22.490011859,3.1,65536143,21.8911440934,0.0
-7.2,3.3,-7.2,23.6828179196,1.444,CCM,49.94887,9.69030096687e-17,Exp.50E09.1Z.spec,0.617400441215,22.7679996,23.5752631061,23.7670894506,3.3,0.873758343034,21.611078536,22.230291959,3.1,65544739,21.6314241934,0.0
-7.05,3.3,-7.05,23.0727754196,1.444,CCM,61.76357,1.69962952118e-16,Exp.50E09.1Z.spec,0.815254963906,22.1579571,22.9652206061,23.1570469506,3.3,1.14932047612,21.001036036,21.620249459,3.1,65549669,21.0213816934,0.0
-6.9,3.3,-6.9,24.3050644813,1.446,CCM,7.856727,5.46042356687e-17,Exp.50E09.1Z.spec,0.499536429073,23.3943386,24.197769857,24.3885996276,3.3,0.614893832471,22.2393560776,22.8551391474,3.1,65683533,22.254201527,0.0
-6.75,3.3,-6.75,23.5018938934,1.448,CCM,51.82693,1.14363151023e-16,Exp.50E09.1Z.spec,0.71142658925,22.5951862,23.3947813126,23.5846692612,3.3,0.893170089499,21.4417442349,22.0543152057,3.1,65900179,21.4515520758,0.0
-6.6,3.3,-6.6,24.154385582,1.45,CCM,-60.41307,6.26736164795e-17,Exp.50E09.1Z.spec,0.513438747618,23.2517281,24.0474210141,24.2363738782,3.3,0.685664873288,22.0998107197,22.7092284062,3.1,66059378,22.1045554687,0.0
-6.45,3.3,-6.45,23.399384482,1.45,CCM,160.0734,1.25627638365e-16,Exp.50E09.1Z.spec,0.787350960388,22.496727,23.2924199141,23.4813727782,3.3,0.885492881469,21.3448096197,21.9542273062,3.1,66074330,21.3495543687,0.0
-6.3,3.3,-6.3,24.6679095728,1.452,CCM,137.7749,3.9037015405e-17,Exp.50E09.1Z.spec,0.379597971592,23.769331,24.5610754949,24.7490755431,3.3,0.582667858806,22.6187909279,23.2252901297,3.1,66184574,22.6185758428,0.0
-6.15,3.3,-6.15,24.6195887728,1.452,CCM,15.59198,4.08136020921e-17,Exp.50E09.1Z.spec,0.40986476959,23.7210102,24.5127546949,24.7007547431,3.3,0.563762989004,22.5704701279,23.1769693297,3.1,66211023,22.5702550428,0.0
-6.0,3.3,-6.0,24.3538283728,1.452,CCM,-14.92296,5.21325641199e-17,Exp.50E09.1Z.spec,0.366596896776,23.4552498,24.2469942949,24.4349943431,3.3,0.801687399571,22.3047097279,22.9112089297,3.1,66221062,22.3044946428,0.0
-5.85,3.3,-5.85,23.1036923256,1.454,CCM,-80.44898,1.64803905234e-16,Exp.50E09.1Z.spec,0.859618277156,22.2091599,22.9969826646,23.1840136412,3.3,1.05986765887,21.0595791898,21.6635531856,3.1,66441259,21.0548486114,0.0
-5.7,3.3,-5.7,24.3118895089,1.456,CCM,5.520136,5.41364831293e-17,Exp.50E09.1Z.spec,0.427076819906,23.4213562,24.205317497,24.3913531466,3.3,0.714798880404,22.2725505459,22.8741533006,3.1,66585657,22.2635422598,0.0
-5.55,3.3,-5.55,24.0944479089,1.456,CCM,-37.97874,6.61403790098e-17,Exp.50E09.1Z.spec,0.595018800584,23.2039146,23.987875897,24.1739115466,3.3,0.624631643614,22.0551089459,22.6567117006,3.1,66608931,22.0461006598,0.0
-5.4,3.3,-5.4,23.5448111089,1.456,CCM,-141.6794,1.09728994422e-16,Exp.50E09.1Z.spec,0.729054083391,22.6542778,23.438239097,23.6242747466,3.3,0.838360343313,21.5054721459,22.1070749006,3.1,66628259,21.4964638598,0.0
-5.25,3.3,-5.25,24.4509865992,1.458,CCM,155.8251,4.76049019269e-17,Exp.50E09.1Z.spec,0.392954609492,23.5644741,24.3445780181,24.5295728341,3.3,0.684982762748,22.4164158708,23.0155909846,3.1,66766450,22.403138171,0.0
-5.1,3.3,-5.1,23.5751892992,1.458,CCM,4.743969,1.06652390657e-16,Exp.50E09.1Z.spec,0.700807813071,22.6886768,23.4687807181,23.6537755341,3.3,0.848508235598,21.5406185708,22.1397936846,3.1,66806094,21.527340871,0.0
-4.95,3.3,-4.95,23.9859925713,1.46,CCM,-82.54113,7.30215684535e-17,Exp.50E09.1Z.spec,0.478893248472,23.10355,23.8797861247,24.0636795278,3.3,0.856118029167,21.9566639365,22.5529834391,3.1,66966793,21.9386394653,0.0
-4.8,3.3,-4.8,24.143177205,1.462,CCM,44.51044,6.31510861839e-17,Exp.50E09.1Z.spec,0.403825772694,23.2647724,24.0372081905,24.2199432989,3.3,0.880626030399,22.1194451701,22.7125489223,3.1,67149263,22.0963152961,0.0
-4.65,3.3,-4.65,23.798897005,1.462,CCM,-99.52983,8.67147356966e-17,Exp.50E09.1Z.spec,0.656328345121,22.9204922,23.6929279905,23.8756630989,3.3,0.739918407447,21.7751649701,22.3682687223,3.1,67154176,21.7520350961,0.0
-4.5,3.3,-4.5,23.986137605,1.462,CCM,159.9919,7.29787910591e-17,Exp.50E09.1Z.spec,0.476264006986,23.1077328,23.8801685905,24.0629036989,3.3,0.860721092253,21.9624055701,22.5555093223,3.1,67157561,21.9392756961,0.0
-4.35,3.3,-4.35,24.203579105,1.462,CCM,6.663766,5.97337891617e-17,Exp.50E09.1Z.spec,0.49784070635,23.3251743,24.0976100905,24.2803451989,3.3,0.676324867987,22.1798470701,22.7729508223,3.1,67160062,22.1567171961,0.0
-4.2,3.3,-4.2,24.3849082845,1.464,CCM,-91.52312,5.05233344297e-17,Exp.50E09.1Z.spec,0.4594667868,23.5105324,24.2791993737,24.4607357673,3.3,0.621897275446,22.3667185554,22.9565907783,3.1,67308357,22.3385373446,0.0
-4.05,3.3,-4.05,24.3004655586,1.466,CCM,-50.01595,5.4584794003e-17,Exp.50E09.1Z.spec,0.475231467261,23.4301491,24.1950483036,24.3753378415,3.3,0.648995901384,22.2873178455,22.8744449225,3.1,67486137,22.2545881688,0.0
-3.9,3.3,-3.9,24.2521466586,1.466,CCM,-175.3832,5.70688650511e-17,Exp.50E09.1Z.spec,0.391385827923,23.3818302,24.1467294036,24.3270189415,3.3,0.823254366041,22.2389989455,22.8261260225,3.1,67494917,22.2062692688,0.0
-3.75,3.3,-3.75,23.9078664586,1.466,CCM,-83.38803,7.83630472325e-17,Exp.50E09.1Z.spec,0.612819839261,23.03755,23.8024492036,23.9827387415,3.3,0.718002208607,21.8947187455,22.4818458225,3.1,67507483,21.8619890688,0.0
-3.6,3.3,-3.6,23.9139050586,1.466,CCM,20.44397,7.7928420837e-17,Exp.50E09.1Z.spec,0.420147953286,23.0435886,23.8084878036,23.9887773415,3.3,1.04155545975,21.9007573455,22.4878844225,3.1,67512867,21.8680276688,0.0
-3.45,3.3,-3.45,23.7085446586,1.466,CCM,43.94935,9.41542732806e-17,Exp.50E09.1Z.spec,0.647284213728,22.8382282,23.6031274036,23.7834169415,3.3,0.814153220666,21.6953969455,22.2825240225,3.1,67516951,21.6626672688,0.0
-3.3,3.3,-3.3,23.5635842586,1.466,CCM,113.8109,1.07602954392e-16,Exp.50E09.1Z.spec,0.702003098576,22.6932678,23.4581670036,23.6384565415,3.3,0.855931197306,21.5504365455,22.1375636225,3.1,67517711,21.5177068688,0.0
-3.15,3.3,-3.15,23.8233060586,1.466,CCM,141.1896,8.47101548566e-17,Exp.50E09.1Z.spec,0.443549305342,22.9529896,23.7178888036,23.8981783415,3.3,1.07090952084,21.8101583455,22.3972854225,3.1,67525428,21.7774286688,0.0
