decl,tau,redshift,av,lensid,rv,nimg,imgid,ra,extmodel,absimag,sfinf,magnorm,g,i,r,u,sedname,fluxnorm,y,t_0,z
3.14729833333,39.3799902472,2.15,0.0,17511361,3.1,4,2,5.09353356318,CCM,-21.8585752741,0.352209350597,23.0073281265,22.7038933249,22.465546403,22.5895064927,22.9313473184,agn.spec,2.72882504639e-17,22.2966821362,1.856,22.2606895547
3.15514666667,39.3799902472,2.15,0.0,17511361,3.1,4,3,5.10017192643,CCM,-21.8585752741,0.352209350597,24.234088513,23.9306537114,23.6923067896,23.8162668792,24.1581077049,agn.spec,8.81599911573e-18,23.5234425228,8.353,23.4874499412
3.29357166667,131.463866222,2.45,0.0,17537742,3.1,4,0,5.09177803314,CCM,-22.1572056799,0.367775125429,23.4875976724,23.075456359,22.9590334818,22.9841491385,23.9980960159,agn.spec,1.7533469983e-17,22.6286645655,17.529,22.7789605302
3.29427666667,131.463866222,2.45,0.0,17537742,3.1,4,1,5.1125057368,CCM,-22.1572056799,0.367775125429,22.5768180944,22.1646767809,22.0482539038,22.0733695605,23.0873164379,agn.spec,4.05676364312e-17,21.7178849875,0.0,21.8681809522
3.30871833333,131.463866222,2.45,0.0,17537742,3.1,4,2,5.10923197497,CCM,-22.1572056799,0.367775125429,22.2173568193,21.8052155058,21.6887926286,21.7139082853,22.7278551628,agn.spec,5.64890427637e-17,21.3584237123,3.016,21.508719677
3.31345,131.463866222,2.45,0.0,17537742,3.1,4,3,5.09759100545,CCM,-22.1572056799,0.367775125429,22.4366873674,22.0245460539,21.9081231767,21.9332388334,22.9471857108,agn.spec,4.61564072104e-17,21.5777542604,1.095,21.7280502251
3.4422,75.2173711484,2.46,0.0,17537888,3.1,2,0,5.09941226818,CCM,-23.207659683,0.316979759411,23.7976965044,23.3870449199,23.2689089836,23.2901457091,24.3118490005,agn.spec,1.31773578934e-17,22.9382131469,147.776,23.0879427064
3.475265,75.2173711484,2.46,0.0,17537888,3.1,2,1,5.09173335163,CCM,-23.207659683,0.316979759411,22.6526110704,22.2419594859,22.1238235497,22.1450602751,23.1667635665,agn.spec,3.78322799766e-17,21.7931277129,0.0,21.9428572725
3.59675166667,437.483789701,3.34,0.0,17611701,3.1,2,0,5.11081968351,CCM,-24.4785456127,0.31168180168,21.8361016124,21.679721736,21.1175053845,21.2072905676,23.5945204237,agn.spec,8.02539280405e-17,21.0438794427,0.0,21.0427196923
3.603445,437.483789701,3.34,0.0,17611701,3.1,2,1,5.09452753467,CCM,-24.4785456127,0.31168180168,21.6170322453,21.460652369,20.8984360174,20.9882212005,23.3754510566,agn.spec,9.81960560305e-17,20.8248100756,19.182,20.8236503252
3.734715,187.99572934,1.65,0.0,17638719,3.1,4,0,5.09474207571,CCM,-22.574046617,0.302646275681,20.7409520245,20.5098259173,20.1995739322,20.4112294953,20.7193463323,agn.spec,2.20052412057e-16,20.2078552736,7.321,20.1868930177
3.73722833333,187.99572934,1.65,0.0,17638719,3.1,4,1,5.11024860973,CCM,-22.574046617,0.302646275681,22.1001097184,21.8689836112,21.558731626,21.7703871891,22.0785040261,agn.spec,6.29307714714e-17,21.5670129674,0.0,21.5460507115
3.73417666667,187.99572934,1.65,0.0,17638719,3.1,4,2,5.09720568382,CCM,-22.574046617,0.302646275681,20.7720102332,20.540884126,20.2306321408,20.442287704,20.750404541,agn.spec,2.13846846291e-16,20.2389134822,7.401,20.2179512264
3.75128,187.99572934,1.65,0.0,17638719,3.1,4,3,5.09991147713,CCM,-22.574046617,0.302646275681,26.0789862497,25.8478601425,25.5376081574,25.7492637205,26.0573805575,agn.spec,1.61180479442e-18,25.5458894987,94.044,25.5249272429
3.89817333333,437.039541522,2.01,0.0,17639193,3.1,2,0,5.09615943967,CCM,-23.3539134728,0.264615517606,22.3617526964,22.0849260952,21.8139242133,21.9794222237,22.2100316149,agn.spec,4.94545056072e-17,21.6817216186,71.985,21.6416560562
3.90255666667,437.039541522,2.01,0.0,17639193,3.1,2,1,5.11628938835,CCM,-23.3539134728,0.264615517606,22.3787345744,22.1019079733,21.8309060914,21.9964041017,22.227013493,agn.spec,4.86870110328e-17,21.6987034966,0.0,21.6586379343
4.04491166667,65.6394546062,1.65,0.0,17722439,3.1,2,0,5.09967418638,CCM,-20.734046617,0.450213833353,23.2991076716,23.0679815644,22.7577295793,22.9693851424,23.2775019794,agn.spec,2.08575779106e-17,22.7660109207,6.696,22.7450486648
4.055495,65.6394546062,1.65,0.0,17722439,3.1,2,1,5.09595991108,CCM,-20.734046617,0.450213833353,23.1054695495,22.8743434423,22.5640914571,22.7757470203,23.0838638572,agn.spec,2.49298188847e-17,22.5723727985,0.0,22.5514105427
4.19444333333,845.063769257,4.38,0.0,17732836,3.1,2,0,5.09935660548,CCM,-24.6705897275,0.313152875406,23.8611261627,24.7754362579,23.0946400973,23.2726736616,25.5572293594,agn.spec,1.24295806911e-17,22.8944028095,47.359,22.8464456056
4.21390166667,845.063769257,4.38,0.0,17732836,3.1,2,1,5.10696035887,CCM,-24.6705897275,0.313152875406,22.1025157024,23.0168257976,21.336029637,21.5140632013,23.7986188991,agn.spec,6.27914717094e-17,21.1357923492,0.0,21.0878351453
4.36247833333,94.1645007655,1.9,0.0,17743075,3.1,2,0,5.10970629404,CCM,-24.1908136221,0.255597183752,21.2352010895,20.9599757349,20.6540878807,20.8808753244,21.1007007192,agn.spec,1.39581064905e-16,20.5779118026,0.0,20.5993896163
4.34958,94.1645007655,1.9,0.0,17743075,3.1,2,1,5.0974743912,CCM,-24.1908136221,0.255597183752,23.5296296749,23.2544043203,22.9485164661,23.1753039098,23.3951293046,agn.spec,1.68676691193e-17,22.8723403881,75.013,22.8938182017
4.49150166667,92.0073706091,4.49,0.0,17752955,3.1,2,0,5.10865167021,CCM,-24.2433868676,0.310462614307,22.9550918348,23.9868568525,22.1778030144,22.4111592464,24.6406567693,agn.spec,2.86332212603e-17,21.9902877423,204.54,21.914083445
4.52537,92.0073706091,4.49,0.0,17752955,3.1,2,1,5.07927444336,CCM,-24.2433868676,0.310462614307,23.3897462907,24.4215113084,22.6124574703,22.8458137024,25.0753112252,agn.spec,1.9187059701e-17,22.4249421983,0.0,22.3487379009
4.65072166667,757.335466047,2.02,0.0,17755978,3.1,2,0,5.11141423649,CCM,-23.5277997446,0.272726381173,22.8291805444,22.5509669976,22.2820423979,22.4449313486,22.6767861005,agn.spec,3.21539791187e-17,22.1478713111,349.212,22.1052723372
4.664165,757.335466047,2.02,0.0,17755978,3.1,2,1,5.06645124134,CCM,-23.5277997446,0.272726381173,21.857217607,21.5790040602,21.3100794604,21.4729684111,21.7048231631,agn.spec,7.87081854747e-17,21.1759083737,0.0,21.1333093998
4.79949166667,89.8152868731,1.51,0.0,17923272,3.1,2,0,5.10306742456,CCM,-21.2294796097,0.378639776819,23.7074603238,23.5522374669,23.1988066139,23.3782492745,23.6547404964,agn.spec,1.43193338179e-17,23.2525559643,7.567,23.2139905533
4.80110333333,89.8152868731,1.51,0.0,17923272,3.1,2,1,5.09473152271,CCM,-21.2294796097,0.378639776819,21.5558788529,21.400655996,21.047225143,21.2266678036,21.5031590255,agn.spec,1.03885611859e-16,21.1009744934,0.0,21.0624090824
4.94952833333,189.988093708,2.54,0.0,17926430,3.1,2,0,5.10549215032,CCM,-22.7222304539,0.392304919802,23.2696020112,22.8882640565,22.730980388,22.7251317994,23.8135183027,agn.spec,2.14321696672e-17,22.4139314206,7.245,22.5534769432
4.95574666667,189.988093708,2.54,0.0,17926430,3.1,2,1,5.09518370369,CCM,-22.7222304539,0.392304919802,22.0185106627,21.637172708,21.4798890396,21.474040451,22.5624269543,agn.spec,6.78426303982e-17,21.1628400722,0.0,21.3023855948
5.08851666667,671.170196881,4.23,0.0,17946211,3.1,4,0,5.10455469842,CCM,-24.3022631673,0.351846409473,22.7989121554,23.5408440498,21.9736182512,22.1908986485,24.5100941383,agn.spec,3.30629865941e-17,21.8200684614,0.0,21.8813852194
5.097305,671.170196881,4.23,0.0,17946211,3.1,4,1,5.09043714127,CCM,-24.3022631673,0.351846409473,22.2995542179,23.0414861124,21.4742603138,21.6915407111,24.0107362009,agn.spec,5.23703234243e-17,21.320710524,10.043,21.382027282
5.104365,671.170196881,4.23,0.0,17946211,3.1,4,2,5.09048232013,CCM,-24.3022631673,0.351846409473,22.0692146171,22.8111465116,21.2439207129,21.4612011102,23.7803966,agn.spec,6.47472155484e-17,21.0903709231,9.231,21.1516876811
5.10542333333,671.170196881,4.23,0.0,17946211,3.1,4,3,5.10515875651,CCM,-24.3022631673,0.351846409473,23.5410147799,24.2829466744,22.7157208758,22.933001273,25.2521967628,agn.spec,1.66917177055e-17,22.5621710859,19.473,22.6234878439
5.22493833333,94.8163962844,2.11,0.0,17962592,3.1,2,0,5.09541074775,CCM,-23.9464812085,0.251224664689,21.3673028942,21.0736301858,20.8231786456,20.9611267599,21.2362185817,agn.spec,1.2359069814e-16,20.6672410521,0.0,20.6243847325
5.25510333333,94.8163962844,2.11,0.0,17962592,3.1,2,1,5.1013155187,CCM,-23.9464812085,0.251224664689,23.2395460621,22.9458733537,22.6954218134,22.8333699278,23.1084617496,agn.spec,2.2033755115e-17,22.53948422,167.946,22.4966279004
5.39034333333,311.48223236,1.24,0.0,17966953,3.1,2,0,5.10155858372,CCM,-22.503580049,0.354350368656,20.4592900354,20.3702910975,20.0935496131,20.1241466957,20.4558072331,agn.spec,2.85227193685e-16,20.0443426157,0.0,20.1311041663
5.405545,311.48223236,1.24,0.0,17966953,3.1,2,1,5.09859041086,CCM,-22.503580049,0.354350368656,21.6189436979,21.5299447599,21.2532032755,21.2838003581,21.6154608956,agn.spec,9.8023332693e-17,21.2039962781,31.183,21.2907578288
5.54373666667,144.325325753,2.52,0.0,17971883,3.1,2,0,5.09157048393,CCM,-23.1857120112,0.325181080151,23.1024125605,22.7109785408,22.5680813146,22.5677810232,23.638307199,agn.spec,2.50001099655e-17,22.2447410653,118.015,22.3871222737
5.57167833333,144.325325753,2.52,0.0,17971883,3.1,2,1,5.10851659093,CCM,-23.1857120112,0.325181080151,22.680054645,22.2886206252,22.145723399,22.1454231077,23.2159492834,agn.spec,3.68879979586e-17,21.8223831497,0.0,21.9647643581
5.698365,386.185471125,2.1,0.0,17974617,3.1,2,0,5.09367707005,CCM,-24.2934731034,0.261674613821,22.1579324991,21.8662485225,21.6133754139,21.7545541404,22.0193964051,agn.spec,5.96669644235e-17,21.4602751881,213.11,21.4161945171
5.707415,386.185471125,2.1,0.0,17974617,3.1,2,1,5.12689632031,CCM,-24.2934731034,0.261674613821,21.3771254715,21.085441495,20.8325683864,20.9737471129,21.2385893775,agn.spec,1.22477624524e-16,20.6794681605,0.0,20.6353874895
5.88034166667,167.776336605,2.31,0.0,17978988,3.1,2,0,5.12199286908,CCM,-23.8989136284,0.225954415234,22.160334188,21.7726872455,21.6288439037,21.7012524138,22.5565461371,agn.spec,5.95351247456e-17,21.3391478172,0.0,21.4458883331
5.84396833333,167.776336605,2.31,0.0,17978988,3.1,2,1,5.09627727926,CCM,-23.8989136284,0.225954415234,22.9322147984,22.5445678558,22.400724514,22.4731330242,23.3284267474,agn.spec,2.92429393695e-17,22.1110284276,373.616,22.2177689434
5.99704333333,531.696578154,2.0,0.0,18013431,3.1,4,0,5.102367972,CCM,-22.5395965255,0.327783875559,22.1731835286,21.8976240316,21.6243566379,21.7926617999,22.0223096674,agn.spec,5.88346984297e-17,21.4945549552,8.677,21.4574825126
6.00057833333,531.696578154,2.0,0.0,18013431,3.1,4,1,5.09329828732,CCM,-22.5395965255,0.327783875559,22.8812357891,22.6056762921,22.3324088984,22.5007140604,22.7303619279,agn.spec,3.06487401815e-17,22.2026072157,0.0,22.1655347731
6.002245,531.696578154,2.0,0.0,18013431,3.1,4,2,5.10314891676,CCM,-22.5395965255,0.327783875559,21.2974093971,21.0218499001,20.7485825065,20.9168876685,21.1465355359,agn.spec,1.31808429155e-16,20.6187808238,8.457,20.5817083812
6.00051666667,531.696578154,2.0,0.0,18013431,3.1,4,3,5.1039181306,CCM,-22.5395965255,0.327783875559,20.8756157239,20.6000562268,20.3267888332,20.4950939952,20.7247418626,agn.spec,1.94384062167e-16,20.1969871505,8.424,20.1599147079
6.15014166667,31.3339826595,1.98,0.0,18060759,3.1,2,0,5.10363927799,CCM,-22.7093717568,0.272223808076,23.5179317367,23.2444527589,22.965665718,23.1408937886,23.3695391221,agn.spec,1.70503873019e-17,22.8420501621,101.766,22.8134633317
6.15395166667,31.3339826595,1.98,0.0,18060759,3.1,2,1,5.08068550854,CCM,-22.7093717568,0.272223808076,23.0456665241,22.7721875463,22.4934005054,22.668628576,22.8972739095,agn.spec,2.63414897848e-17,22.3697849495,0.0,22.3411981191
6.29314666667,417.072574648,2.64,0.0,18060989,3.1,2,0,5.09756529672,CCM,-24.0612208283,0.279082155938,22.3905775029,22.0621603589,21.8094532479,21.823390919,22.9896495637,agn.spec,4.81588316214e-17,21.5462725457,62.278,21.6823816566
6.31285666667,417.072574648,2.64,0.0,18060989,3.1,2,1,5.11191193672,CCM,-24.0612208283,0.279082155938,21.9089985977,21.5805814538,21.3278743427,21.3418120138,22.5080706585,agn.spec,7.50425363145e-17,21.0646936405,0.0,21.2008027514
6.44063,381.722460715,2.67,0.0,18075375,3.1,2,0,5.0978446908,CCM,-22.5545756625,0.392376002456,23.3781029736,23.0571777956,22.7806279096,22.8128816781,24.003142427,agn.spec,1.93939268732e-17,22.5367684528,132.714,22.6759677149
6.47257666667,381.722460715,2.67,0.0,18075375,3.1,2,1,5.1100184139,CCM,-22.5545756625,0.392376002456,23.6596543312,23.3387291532,23.0621792672,23.0944330357,24.2846937846,agn.spec,1.4963914245e-17,22.8183198103,0.0,22.9575190725
6.57719166667,190.424001566,3.75,0.0,18076745,3.1,2,0,5.10152846281,CCM,-23.6719355835,0.346400526186,22.7728185483,23.1945694184,21.9475332623,22.0777328715,24.5359291307,agn.spec,3.38672180433e-17,21.918011145,0.0,21.9042522178
6.61573833333,190.424001566,3.75,0.0,18076745,3.1,2,1,5.10416594201,CCM,-23.6719355835,0.346400526186,21.051983298,21.473734168,20.2266980119,20.3568976211,22.8150938804,agn.spec,1.65239405565e-16,20.1971758946,57.408,20.1834169675
6.73987333333,376.345923969,2.97,0.0,18140652,3.1,2,0,5.09663500875,CCM,-24.1614774014,0.261593081216,22.0931583366,21.8119920966,21.4235839291,21.4967812723,23.2259371309,agn.spec,6.33349757405e-17,21.2556293244,0.0,21.4259597873
6.75264833333,376.345923969,2.97,0.0,18140652,3.1,2,1,5.10106572042,CCM,-24.1614774014,0.261593081216,23.4178622908,23.1366960508,22.7482878834,22.8214852266,24.5506410852,agn.spec,1.86965737433e-17,22.5803332787,26.236,22.7506637416
6.901585,230.688773146,2.78,0.0,18176594,3.1,2,0,5.1154636647,CCM,-24.9405976528,0.234913475195,21.0345746275,20.7251244328,20.3971544598,20.4682689226,21.8168521562,agn.spec,1.67910205114e-16,20.1922381596,0.0,20.3561817855
6.90158333333,230.688773146,2.78,0.0,18176594,3.1,2,1,5.09343243336,CCM,-24.9405976528,0.234913475195,21.5834294623,21.2739792676,20.9460092946,21.0171237574,22.365706991,agn.spec,1.01282673869e-16,20.7410929944,50.251,20.9050366203
7.04834166667,513.613556649,2.45,0.0,18177024,3.1,2,0,5.10448558024,CCM,-25.0372056799,0.184223504478,22.0847515335,21.67261022,21.5561873429,21.5813029996,22.595249877,agn.spec,6.38272788821e-17,21.2258184266,62.484,21.3761143913
7.05788833333,513.613556649,2.45,0.0,18177024,3.1,2,1,5.08579930118,CCM,-25.0372056799,0.184223504478,20.5488474227,20.1367061092,20.0202832321,20.0453988888,21.0593457662,agn.spec,2.62644296397e-16,19.6899143158,0.0,19.8402102805
7.19611666667,130.581551503,2.22,0.0,18181319,3.1,2,0,5.11586174123,CCM,-23.3674889927,0.305983613588,21.7375027728,21.4039103787,21.1997386922,21.3000130032,21.8669679181,agn.spec,8.78831943299e-17,20.9946764594,0.0,20.9941033835
7.20493166667,130.581551503,2.22,0.0,18181319,3.1,2,1,5.09273437504,CCM,-23.3674889927,0.305983613588,22.3670867155,22.0334943214,21.8293226349,21.9295969459,22.4965518608,agn.spec,4.92121406937e-17,21.6242604021,50.667,21.6236873262
7.33707333333,131.259118318,3.97,0.0,18181953,3.1,4,0,5.11431764551,CCM,-24.4653862169,0.321174796675,21.8596286548,22.4100955415,21.0206390785,21.2074916579,23.5978091139,agn.spec,7.85335955091e-17,20.9004704816,34.12,21.0251129637
7.342505,131.259118318,3.97,0.0,18181953,3.1,4,1,5.08949199092,CCM,-24.4653862169,0.321174796675,23.2272427797,23.7777096664,22.3882532034,22.5751057827,24.9654232387,agn.spec,2.2284855958e-17,22.2680846065,66.926,22.3927270886
7.35027833333,131.259118318,3.97,0.0,18181953,3.1,4,2,5.11719293794,CCM,-24.4653862169,0.321174796675,22.0801543562,22.6306212429,21.24116478,21.4280173593,23.8183348153,agn.spec,6.40981065451e-17,21.120996183,37.505,21.2456386652
7.37287666667,131.259118318,3.97,0.0,18181953,3.1,4,3,5.0951669544,CCM,-24.4653862169,0.321174796675,22.5421180356,23.0925849223,21.7031284594,21.8899810387,24.2802984947,agn.spec,4.18851166125e-17,21.5829598625,0.0,21.7076023446
-7.50605,454.584263213,2.34,0.0,18188156,3.1,2,0,4.94438866088,CCM,-26.3538026859,0.186699733826,20.2736787503,19.872713613,19.742936805,19.8068275294,20.7148384757,agn.spec,3.38403965103e-16,19.4391835053,83.957,19.5684403428
-7.48379666667,454.584263213,2.34,0.0,18188156,3.1,2,1,4.95998710776,CCM,-26.3538026859,0.186699733826,18.4308833876,18.0299182503,17.9001414423,17.9640321667,18.872043113,agn.spec,1.84736872992e-15,17.5963881426,0.0,17.7256449802
-7.33734666667,406.908248201,3.45,0.0,18189139,3.1,4,0,4.92720771994,CCM,-23.0293445845,0.393180772473,22.7712935688,22.7396910849,22.019341847,22.128216999,24.5612710156,agn.spec,3.39148199371e-17,21.9742821234,34.347,21.9351812176
-7.37775833333,406.908248201,3.45,0.0,18189139,3.1,4,1,4.94250004085,CCM,-23.0293445845,0.393180772473,22.486220013,22.454617529,21.7342682911,21.8431434431,24.2761974597,agn.spec,4.40980045531e-17,21.6892085675,0.0,21.6501076617
-7.36060166667,406.908248201,3.45,0.0,18189139,3.1,4,2,4.9748323765,CCM,-23.0293445845,0.393180772473,22.4222632453,22.3906607614,21.6703115234,21.7791866755,24.2122406921,agn.spec,4.67736912989e-17,21.6252517998,21.351,21.5861508941
-7.32619166667,406.908248201,3.45,0.0,18189139,3.1,4,3,4.96467726713,CCM,-23.0293445845,0.393180772473,22.3349992639,22.3033967799,21.583047542,21.691922694,24.1249767106,agn.spec,5.06882430033e-17,21.5379878184,5.657,21.4988869126
-7.19848666667,91.2977986897,2.64,0.0,18243416,3.1,2,0,4.95542444,CCM,-22.1412208283,0.400784067484,22.7236820459,22.3952649019,22.1425577909,22.156495462,23.3227541067,agn.spec,3.54351377025e-17,21.8793770887,6.036,22.0154861996
-7.199175,91.2977986897,2.64,0.0,18243416,3.1,2,1,4.94254958458,CCM,-22.1412208283,0.400784067484,22.8079878153,22.4795706714,22.2268635603,22.2408012314,23.4070598761,agn.spec,3.27877652505e-17,21.9636828581,0.0,22.099791969
-7.05047666667,238.755245796,2.38,0.0,18257945,3.1,2,0,4.93909253325,CCM,-22.5193285615,0.391938695281,23.1632095974,22.7516642076,22.6332767667,22.6845293594,23.640858123,agn.spec,2.36386736109e-17,22.3138403424,0.0,22.4605368154
-7.04895666667,238.755245796,2.38,0.0,18257945,3.1,2,1,4.95410772343,CCM,-22.5193285615,0.391938695281,23.6655409497,23.2539955599,23.135608119,23.1868607117,24.1431894753,agn.spec,1.48830027942e-17,22.8161716947,27.552,22.9628681677
-6.89332166667,118.143861461,1.33,0.0,18261524,3.1,2,0,4.95249305635,CCM,-25.1576094129,0.173512805645,18.8792790957,18.7797084257,18.4793452398,18.5141438774,18.8312693033,agn.spec,1.22234923451e-15,18.4834809225,0.0,18.4924585939
-6.90112166667,118.143861461,1.33,0.0,18261524,3.1,2,1,4.9493368638,CCM,-25.1576094129,0.173512805645,21.0682168429,20.9686461729,20.668282987,20.7030816246,21.0202070505,agn.spec,1.62787182302e-16,20.6724186697,23.086,20.6813963412
-6.74825166667,130.853680911,2.72,0.0,18270836,3.1,2,0,4.93381783261,CCM,-24.4008530035,0.281577071097,22.1783367495,21.8643566778,21.5584543217,21.6150896778,22.8625462136,agn.spec,5.85561134264e-17,21.3378829984,0.0,21.4875303312
-6.75307666667,130.853680911,2.72,0.0,18270836,3.1,2,1,4.95201060325,CCM,-24.4008530035,0.281577071097,23.571913528,23.2579334563,22.9520311002,23.0086664563,24.2561229921,agn.spec,1.62233871422e-17,22.7314597769,59.946,22.8811071097
-6.600245,232.974246496,2.37,0.0,18277881,3.1,2,0,4.942466742,CCM,-24.0079968828,0.220563809559,21.7695948935,21.3599149028,21.2394235419,21.2939687321,22.2401166206,agn.spec,8.53235635955e-17,20.9224270237,16.538,21.0669542149
-6.590405,232.974246496,2.37,0.0,18277881,3.1,2,1,4.95602157304,CCM,-24.0079968828,0.220563809559,21.2377893124,20.8281093217,20.7076179608,20.762163151,21.7083110395,agn.spec,1.39248722067e-16,20.3906214426,0.0,20.5351486338
-6.45244,127.687098733,1.67,0.0,18377510,3.1,2,0,4.93739856963,CCM,-23.8006241612,0.275688188107,21.4910455473,21.252129761,20.9439916852,21.1603610089,21.447346519,agn.spec,1.10277960161e-16,20.9465165358,0.0,20.9339017498
-6.45007,127.687098733,1.67,0.0,18377510,3.1,2,1,4.95293524599,CCM,-23.8006241612,0.275688188107,21.4591128443,21.220197058,20.9120589823,21.1284283059,21.4154138161,agn.spec,1.13569523973e-16,20.9145838328,50.227,20.9019690469
-6.30928166667,76.7373956717,2.0,0.0,18382975,3.1,4,0,4.94687781163,CCM,-21.4595965255,0.465828053372,23.2759885663,23.0004290693,22.7271616756,22.8954668376,23.1251147051,agn.spec,2.13064706735e-17,22.5973599929,2.404,22.5602875503
-6.30291833333,76.7373956717,2.0,0.0,18382975,3.1,4,1,4.95780379413,CCM,-21.4595965255,0.465828053372,23.6702819582,23.3947224612,23.1214550675,23.2897602295,23.519408097,agn.spec,1.48181559083e-17,22.9916533848,8.505,22.9545809422
-6.29816166667,76.7373956717,2.0,0.0,18382975,3.1,4,2,4.94203691055,CCM,-21.4595965255,0.465828053372,23.8008544429,23.5252949458,23.2520275522,23.4203327142,23.6499805816,agn.spec,1.31390863252e-17,23.1222258695,9.667,23.0851534269
-6.29058166667,76.7373956717,2.0,0.0,18382975,3.1,4,3,4.95406957635,CCM,-21.4595965255,0.465828053372,23.4093380705,23.1337785735,22.8605111798,23.0288163418,23.2584642093,agn.spec,1.88439400958e-17,22.7307094971,0.0,22.6936370545
-6.16122666667,615.430603651,3.44,0.0,18386559,3.1,2,0,4.94571031213,CCM,-25.5270007734,0.243606864772,20.0175052543,19.969251181,19.2707933332,19.3759926551,21.8069873479,agn.spec,4.2845463112e-16,19.2212858335,0.0,19.1837050564
-6.14603333333,615.430603651,3.44,0.0,18386559,3.1,2,1,4.95614872025,CCM,-25.5270007734,0.243606864772,21.6843907118,21.6361366384,20.9376787906,21.0428781125,23.4738728054,agn.spec,9.22891526317e-17,20.8881712909,21.039,20.8505905138
-6.00224333333,257.795561287,1.52,0.0,18386794,3.1,2,0,4.94584892665,CCM,-21.3432684509,0.427439182801,23.5245949016,23.3643866786,23.0120346065,23.1978434169,23.4810782701,agn.spec,1.69460694732e-17,23.0639739648,32.132,23.0254240192
-5.99839333333,257.795561287,1.52,0.0,18386794,3.1,2,1,4.9604003073,CCM,-21.3432684509,0.427439182801,23.0230143913,22.8628061683,22.5104540962,22.6962629066,22.9794977598,agn.spec,2.68968354875e-17,22.5623934545,0.0,22.5238435089
-5.84264,324.825846683,1.78,0.0,18475875,3.1,2,0,4.95596607045,CCM,-23.4791494716,0.264235855522,21.2887077762,21.0207715616,20.7097917919,20.9586660186,21.1661488563,agn.spec,1.32869050863e-16,20.6871024751,0.0,20.7093738958
-5.85109166667,324.825846683,1.78,0.0,18475875,3.1,2,1,4.9488657597,CCM,-23.4791494716,0.264235855522,23.6858719841,23.4179357695,23.1069559998,23.3558302265,23.5633130642,agn.spec,1.46069031434e-17,23.084266683,28.3,23.1065381037
-5.72847666667,185.24113408,1.57,0.0,18509260,3.1,2,0,4.96830216042,CCM,-23.4808311803,0.259689637203,21.2482522909,21.059899271,20.7266522617,20.9244323785,21.2534549646,agn.spec,1.37913260747e-16,20.7614439516,0.0,20.721848181
-5.69421666667,185.24113408,1.57,0.0,18509260,3.1,2,1,4.94700184249,CCM,-23.4808311803,0.259689637203,22.830374858,22.6420218381,22.3087748289,22.5065549457,22.8355775318,agn.spec,3.21186290763e-17,22.3435665188,378.433,22.3039707481
-5.55004833333,223.154261898,2.06,0.0,18523269,3.1,2,0,4.95915793075,CCM,-25.4012921801,0.187625821758,21.2706758468,20.9860363712,20.7250204997,20.8776802349,21.1180957038,agn.spec,1.35094169077e-16,20.5829430391,354.314,20.5355820117
-5.542205,223.154261898,2.06,0.0,18523269,3.1,2,1,4.91579967497,CCM,-25.4012921801,0.187625821758,19.9600844409,19.6754449653,19.4144290938,19.567088829,19.807504298,agn.spec,4.51724001706e-16,19.2723516333,0.0,19.2249906058
-5.40723666667,338.555060334,2.56,0.0,18613595,3.1,2,0,4.95349216502,CCM,-24.9372510702,0.262297476082,21.6510144709,21.2812812084,21.1068228497,21.0977008852,22.2034086173,agn.spec,9.51702378696e-17,20.7979666195,45.19,20.9347781452
-5.39356666667,338.555060334,2.56,0.0,18613595,3.1,2,1,4.93589741222,CCM,-24.9372510702,0.262297476082,20.5386792443,20.1689459817,19.994487623,19.9853656585,21.0910733906,agn.spec,2.65115576868e-16,19.6856313929,0.0,19.8224429185
-5.255375,93.7067804316,2.48,0.0,18618528,3.1,2,0,4.92605454709,CCM,-25.7882417714,0.186773575289,20.0445852644,19.6383857971,19.5150631229,19.5283914657,20.5659240282,agn.spec,4.1790044865e-16,19.1855738791,0.0,19.3327246893
-5.24594833333,93.7067804316,2.48,0.0,18618528,3.1,2,1,4.95649056171,CCM,-25.7882417714,0.186773575289,21.1141200339,20.7079205666,20.5845978924,20.5979262353,21.6354587977,agn.spec,1.56048259683e-16,20.2551086486,146.979,20.4022594588
-5.06176333333,437.445645459,2.05,0.0,18622559,3.1,2,0,4.9638832964,CCM,-23.2081043511,0.278786741501,22.4785833264,22.1956281202,21.9326635273,22.0879393151,22.3253795759,agn.spec,4.44092677804e-17,21.7927697115,0.0,21.7458363753
-5.10655666667,437.445645459,2.05,0.0,18622559,3.1,2,1,4.94561932386,CCM,-23.2081043511,0.278786741501,23.4966797473,23.2137245411,22.9507599482,23.1060357359,23.3434759968,agn.spec,1.73874159741e-17,22.8108661324,450.77,22.7639327962
-4.96244666667,154.535442964,3.02,0.0,18627327,3.1,2,0,4.95005855171,CCM,-23.1378013165,0.373889435878,22.9816706057,22.7129496099,22.3047173622,22.3770016846,24.2064083255,agn.spec,2.79407912652e-17,22.1474947797,60.606,22.3114404628
-4.93082833333,154.535442964,3.02,0.0,18627327,3.1,2,1,4.94525898446,CCM,-23.1378013165,0.373889435878,22.3206810618,22.0519600661,21.6437278184,21.7160121408,23.5454187817,agn.spec,5.13611238873e-17,21.4865052359,0.0,21.650450919
-4.80066333333,281.156693781,2.62,0.0,18684062,3.1,2,0,4.94763169402,CCM,-23.9522164839,0.289644307575,23.5439330708,23.2079027131,22.9737593076,22.977332042,24.1285744579,agn.spec,1.66469131925e-17,22.6975248087,38.87,22.8324139858
