decl:ra_bulge:av_bulge:point:a_bulge:b_bulge:magnorm_bulge:rad_vel:redshift:sedname_bulge:id:ra:ext_model_bulge:dec_bulge:g:i:pa_bulge:r:u:y:z:rv_bulge:fluxnorm_bulge
1.5:3.45:0.0:(3.450000d,1.500000d):1.02688941194:0.862968390067:21.0587323423:0.0:1.394:Exp.50E09.1Z.spec:61089724:3.45:CCM:1.5:23.125270266:22.117382:-107.6714:22.9849680499:23.2221168317:20.9175077826:21.6123105669:3.1:1.64215446782e-16
1.65:3.45:0.0:(3.450000d,1.650000d):0.83790316933:0.694264613044:21.5238126423:0.0:1.394:Exp.50E09.1Z.spec:61109015:3.45:CCM:1.65:23.590350566:22.5824623:-161.932:23.4500483499:23.6871971317:21.3825880826:22.0773908669:3.1:1.06999533992e-16
1.8:3.45:0.0:(3.450000d,1.800000d):0.877829326145:0.427884649807:22.0083732724:0.0:1.396:Exp.50E09.1Z.spec:61242241:3.45:CCM:1.8:24.0741810553:23.0699387:-101.9402:23.9362484157:24.1707850303:21.8709863441:22.5640137672:3.1:6.84790353974e-17
1.95:3.45:0.0:(3.450000d,1.950000d):0.948595308506:0.626583722188:21.502460702:0.0:1.398:Exp.50E09.1Z.spec:61449472:3.45:CCM:1.95:23.5675582206:22.5669384:-2.363766:23.4318868057:23.6638806815:21.368756596:22.0600566444:3.1:1.09124599391e-16
2.1:3.45:0.0:(3.450000d,2.100000d):0.506266458615:0.348785745826:22.844804239:0.0:1.4:Exp.50E09.1Z.spec:61540556:3.45:CCM:2.1:24.9092087415:23.9121666:-41.38466:24.7756718627:25.0052122386:22.7153775132:23.4044330449:3.1:3.16945979872e-17
2.25:3.45:0.0:(3.450000d,2.250000d):0.481851491936:0.451062786167:22.615283439:0.0:1.4:Exp.50E09.1Z.spec:61553729:3.45:CCM:2.25:24.6796879415:23.6826458:-142.1528:24.5461510627:24.7756914386:22.4858567132:23.1749122449:3.1:3.91555715382e-17
2.4:3.45:0.0:(3.450000d,2.400000d):0.642715423282:0.363073220461:22.536761739:0.0:1.4:Exp.50E09.1Z.spec:61566736:3.45:CCM:2.4:24.6011662415:23.6041241:-142.5103:24.4676293627:24.6971697386:22.4073350132:23.0963905449:3.1:4.20922603141e-17
2.55:3.45:0.0:(3.450000d,2.550000d):0.804732777349:0.362823751354:22.289123039:0.0:1.4:Exp.50E09.1Z.spec:61570853:3.45:CCM:2.55:24.3535275415:23.3564854:25.54057:24.2199906627:24.4495310386:22.1596963132:22.8487518449:3.1:5.28758945219e-17
2.7:3.45:0.0:(3.450000d,2.700000d):0.708556890938:0.553566944047:21.962962539:0.0:1.4:Exp.50E09.1Z.spec:61605421:3.45:CCM:2.7:24.0273670415:23.0303249:143.299:23.8938301627:24.1233705386:21.8335358132:22.5225913449:3.1:7.14038990918e-17
2.85:3.45:0.0:(3.450000d,2.850000d):0.744016293366:0.430649130074:22.186442839:0.0:1.4:Exp.50E09.1Z.spec:61610095:3.45:CCM:2.85:24.2508473415:23.2538052:44.76321:24.1173104627:24.3468508386:22.0570161132:22.7460716449:3.1:5.81205623334e-17
3.0:3.45:0.0:(3.450000d,3.000000d):0.669723220772:0.516373145378:22.1033463256:0.0:1.402:Exp.50E09.1Z.spec:61777552:3.45:CCM:3.0:24.1670675181:23.1735706:-112.8805:24.0355375012:24.262727292:21.9786808332:22.665003973:3.1:6.27434525833e-17
3.15:3.45:0.0:(3.450000d,3.150000d):0.809553909114:0.589766499221:21.7469888256:0.0:1.402:Exp.50E09.1Z.spec:61783040:3.45:CCM:3.15:23.8107100181:22.8172131:88.53169:23.6791800012:23.906369792:21.6223233332:22.308646473:3.1:8.71187053674e-17
3.3:3.45:0.0:(3.450000d,3.300000d):0.746091794416:0.434000253846:22.1772947366:0.0:1.404:Exp.50E09.1Z.spec:61947196:3.45:CCM:3.3:24.2403467699:23.2503872:2.382853:24.1106905441:24.3356409674:22.0578028247:22.7408812943:3.1:5.86123384244e-17
3.45:3.45:0.0:(3.450000d,3.450000d):0.757079810074:0.515059640416:21.9719343366:0.0:1.404:Exp.50E09.1Z.spec:61950447:3.45:CCM:3.45:24.0349863699:23.0450268:139.6016:23.9053301441:24.1302805674:21.8524424247:22.5355208943:3.1:7.08162961646e-17
3.6:3.45:0.0:(3.450000d,3.600000d):1.00811690559:0.548814508498:21.5853738366:0.0:1.404:Exp.50E09.1Z.spec:61971912:3.45:CCM:3.6:23.6484258699:22.6584663:-34.06414:23.5187696441:23.7437200674:21.4658819247:22.1489603943:3.1:1.01101455642e-16
3.75:3.45:0.0:(3.450000d,3.750000d):0.586024186553:0.343350105841:22.7042193809:0.0:1.406:Exp.50E09.1Z.spec:62100440:3.45:CCM:3.75:24.7666227948:23.780201:-25.7173:24.6387242729:24.8615225456:22.5900009274:23.2693985199:3.1:3.60760674981e-17
3.9:3.45:0.0:(3.450000d,3.900000d):0.934574175681:0.724555358518:21.3633379809:0.0:1.406:Exp.50E09.1Z.spec:62139622:3.45:CCM:3.9:23.4257413948:22.4393196:62.14704:23.2978428729:23.5206411456:21.2491195274:21.9285171199:3.1:1.24042854232e-16
4.05:3.45:0.0:(3.450000d,4.050000d):0.494843059353:0.288108218797:23.0861340991:0.0:1.408:Exp.50E09.1Z.spec:62213182:3.45:CCM:4.05:25.1479046841:24.1649971:125.2917:25.0216838556:25.2423816333:22.9770423446:23.6530848429:3.1:2.5377761031e-17
4.2:3.45:0.0:(3.450000d,4.200000d):1.06631498736:0.972539238028:20.8936139991:0.0:1.408:Exp.50E09.1Z.spec:62334068:3.45:CCM:4.2:22.9553845841:21.972477:0.5598521:22.8291637556:23.0498615333:20.7845222446:21.4605647429:3.1:1.91188314074e-16
4.35:3.45:0.0:(3.450000d,4.350000d):0.730142983648:0.566843073683:21.9097814094:0.0:1.41:Exp.50E09.1Z.spec:62494841:3.45:CCM:4.35:23.970929:22.991518:-91.08123:23.8463177977:24.0649591575:21.8060009786:22.4787368803:3.1:7.49884504334e-17
4.5:3.45:0.0:(3.450000d,4.500000d):0.802670241191:0.594265501638:21.7541157265:0.0:1.412:Exp.50E09.1Z.spec:62675105:3.45:CCM:4.5:23.8146512837:22.8387756:-46.26882:23.6915845839:23.9082169514:21.6558240604:22.3250722877:3.1:8.65487206466e-17
4.65:3.45:0.0:(3.450000d,4.650000d):0.695669260057:0.524446619922:22.0514298164:0.0:1.414:Exp.50E09.1Z.spec:62846582:3.45:CCM:4.65:24.1113711609:23.1390514:35.72318:23.9897705407:24.204449048:21.9584867281:22.6242418632:3.1:6.58165353134e-17
4.8:3.45:0.0:(3.450000d,4.800000d):0.649948760754:0.505866754578:22.1675004733:0.0:1.416:Exp.50E09.1Z.spec:63006717:3.45:CCM:4.8:24.2268543244:23.258112:-0.2662683:24.1066500603:24.3194284286:22.0798338883:22.7418780165:3.1:5.91434635258e-17
4.95:3.45:0.0:(3.450000d,4.950000d):0.996107705433:0.709395036255:21.3231544776:0.0:1.418:Exp.50E09.1Z.spec:63222810:3.45:CCM:4.95:23.3819245622:22.4168167:125.3281:23.263058403:23.4739835887:21.2405085931:21.8992695861:3.1:1.28719739492e-16
5.1:3.45:0.0:(3.450000d,5.100000d):1.04344976114:0.692051567572:21.3001966637:0.0:1.42:Exp.50E09.1Z.spec:63393265:3.45:CCM:5.1:23.3583875752:22.3969479:60.94837:23.2408103074:23.4499218059:21.2222988952:21.8782301708:3.1:1.31470488825e-16
5.25:3.45:0.0:(3.450000d,5.250000d):0.792525478352:0.720179116414:21.5610870893:0.0:1.422:Exp.50E09.1Z.spec:63561612:3.45:CCM:5.25:23.6187052082:22.6609383:80.45357:23.5023545779:23.7097022286:21.4879591512:22.1407856397:3.1:1.03388469769e-16
5.4:3.45:0.0:(3.450000d,5.400000d):0.694818810597:0.513166353501:22.08286565:0.0:1.426:Exp.50E09.1Z.spec:63911467:3.45:CCM:5.4:24.1393302923:23.18894:-148.9396:24.0252663047:24.2292332931:22.0187739738:22.6655462453:3.1:6.39382408407e-17
5.55:3.45:0.0:(3.450000d,5.550000d):0.971937043536:0.651187127861:21.4496801603:0.0:1.428:Exp.50E09.1Z.spec:64102913:3.45:CCM:5.55:23.5055764976:22.5589657:-122.6623:23.3925596081:23.5949154946:21.3899212081:22.0340309829:3.1:1.14560494359e-16
5.7:3.45:0.0:(3.450000d,5.700000d):0.839791415048:0.664615208805:21.5886018603:0.0:1.428:Exp.50E09.1Z.spec:64112502:3.45:CCM:5.7:23.6444981976:22.6978874:-3.274795:23.5314813081:23.7338371946:21.5288429081:22.1729526829:3.1:1.00801315312e-16
5.85:3.45:0.0:(3.450000d,5.850000d):0.638915046388:0.534025193812:22.1331786481:0.0:1.43:Exp.50E09.1Z.spec:64263214:3.45:CCM:5.85:24.1885095427:23.2457466:103.3354:24.0764753894:24.2772631999:22.0777930197:22.7192433052:3.1:6.10429458515e-17
6.0:3.45:0.0:(3.450000d,6.000000d):0.730122923248:0.604101589339:21.8502793265:0.0:1.432:Exp.50E09.1Z.spec:64448307:3.45:CCM:6.0:23.9050416852:22.9661388:69.09742:23.7939194407:23.993195688:21.7993352471:22.43790735:3.1:7.92127722142e-17
6.15:3.45:0.0:(3.450000d,6.150000d):1.42416886803:0.734580890289:20.8959584265:0.0:1.432:Exp.50E09.1Z.spec:64470458:3.45:CCM:6.15:22.9507207852:22.0118179:-154.4647:22.8395985407:23.038874788:20.8450143471:21.48358645:3.1:1.90775927032e-16
6.3:3.45:0.0:(3.450000d,6.300000d):0.716390971369:0.554858920228:21.9659547143:0.0:1.434:Exp.50E09.1Z.spec:64623675:3.45:CCM:6.3:24.020138582:23.0851326:129.1315:23.9098520566:24.1076868281:21.9199078673:22.5552679276:3.1:7.12073883285e-17
6.45:3.45:0.0:(3.450000d,6.450000d):0.866057198466:0.669258171338:21.5491933143:0.0:1.434:Exp.50E09.1Z.spec:64629261:3.45:CCM:6.45:23.603377182:22.6683712:61.92575:23.4930906566:23.6909254281:21.5031464673:22.1385065276:3.1:1.04527272319e-16
6.6:3.45:0.0:(3.450000d,6.600000d):0.962922980276:0.817511884732:21.2109517143:0.0:1.434:Exp.50E09.1Z.spec:64633621:3.45:CCM:6.6:23.265135582:22.3301296:147.4153:23.1548490566:23.3526838281:21.1649048673:21.8002649276:3.1:1.42733612433e-16
6.75:3.45:0.0:(3.450000d,6.750000d):0.498683210177:0.304513422047:23.0298209265:0.0:1.436:Exp.50E09.1Z.spec:64712568:3.45:CCM:6.75:25.0834246933:24.1524239:-83.63215:24.9738949754:25.1703606881:22.9887482315:23.6210022258:3.1:2.67287452977e-17
6.9:3.45:0.0:(3.450000d,6.900000d):0.923723112697:0.495954328992:21.8097395265:0.0:1.436:Exp.50E09.1Z.spec:64814337:3.45:CCM:6.9:23.8633432933:22.9323425:-79.1678:23.7538135754:23.9502792881:21.7686668315:22.4009208258:3.1:8.22263727308e-17
7.05:3.45:0.0:(3.450000d,7.050000d):0.918441769041:0.568681417464:21.66548504:0.0:1.438:Exp.50E09.1Z.spec:64990052:3.45:CCM:7.05:23.7185162204:22.7915478:9.396787:23.6096387268:23.8048242936:21.6293535435:22.2585934217:3.1:9.39102349701e-17
7.2:3.45:0.0:(3.450000d,7.200000d):0.698687361636:0.439759624519:22.2528972564:0.0:1.442:Exp.50E09.1Z.spec:65324295:3.45:CCM:7.2:24.3048214687:23.3859005:22.30557:24.1969285849:24.3897848079:22.2273410578:22.8498568239:3.1:5.46698699282e-17
7.35:3.45:0.0:(3.450000d,7.350000d):0.660572448509:0.611333853809:21.9508952564:0.0:1.442:Exp.50E09.1Z.spec:65352556:3.45:CCM:7.35:24.0028194687:23.0838985:-157.8146:23.8949265849:24.0877828079:21.9253390578:22.5478548239:3.1:7.22019356422e-17
-7.5:3.3:0.0:(3.300000d,-7.500000d):0.565875045622:0.443481083192:22.4770224934:0.0:1.444:Exp.50E09.1Z.spec:65512546:3.3:CCM:-7.5:24.5284044814:23.6135979:-144.1038:24.420857856:24.6126565893:22.4566769705:23.0758897525:3.1:4.44731555843e-17
-7.35:3.3:0.0:(3.300000d,-7.350000d):0.80851618435:0.527456715985:21.8911440934:0.0:1.444:Exp.50E09.1Z.spec:65536143:3.3:CCM:-7.35:23.9425260814:23.0277195:74.94658:23.834979456:24.0267781893:21.8707985705:22.4900113525:3.1:7.62867838193e-17
-7.2:3.3:0.0:(3.300000d,-7.200000d):0.873758343034:0.617400441215:21.6314241934:0.0:1.444:Exp.50E09.1Z.spec:65544739:3.3:CCM:-7.2:23.6828061814:22.7679996:49.94887:23.575259556:23.7670582893:21.6110786705:22.2302914525:3.1:9.69030096687e-17
-7.05:3.3:0.0:(3.300000d,-7.050000d):1.14932047612:0.815254963906:21.0213816934:0.0:1.444:Exp.50E09.1Z.spec:65549669:3.3:CCM:-7.05:23.0727636814:22.1579571:61.76357:22.965217056:23.1570157893:21.0010361705:21.6202489525:3.1:1.69962952118e-16
-6.9:3.3:0.0:(3.300000d,-6.900000d):0.614893832471:0.499536429073:22.254201527:0.0:1.446:Exp.50E09.1Z.spec:65683533:3.3:CCM:-6.9:24.3050527973:23.3943386:7.856727:24.1977658992:24.3885681305:22.2393562008:22.8551386306:3.1:5.46042356687e-17
-6.75:3.3:0.0:(3.300000d,-6.750000d):0.893170089499:0.71142658925:21.4515520758:0.0:1.448:Exp.50E09.1Z.spec:65900179:3.3:CCM:-6.75:23.5018822756:22.5951862:51.82693:23.3947771748:23.5846374436:21.4417443477:22.0543146894:3.1:1.14363151023e-16
-6.6:3.3:0.0:(3.300000d,-6.600000d):0.685664873288:0.513438747618:22.1045554687:0.0:1.45:Exp.50E09.1Z.spec:66059378:3.3:CCM:-6.6:24.1543740225:23.2517281:-60.41307:24.047416839:24.2363417013:22.0998108381:22.7092279298:3.1:6.26736164795e-17
-6.45:3.3:0.0:(3.300000d,-6.450000d):0.885492881469:0.787350960388:21.3495543687:0.0:1.45:Exp.50E09.1Z.spec:66074330:3.3:CCM:-6.45:23.3993729225:22.496727:160.0734:23.292415739:23.4813406013:21.3448097381:21.9542268298:3.1:1.25627638365e-16
-6.3:3.3:0.0:(3.300000d,-6.300000d):0.582667858806:0.379597971592:22.6185758428:0.0:1.452:Exp.50E09.1Z.spec:66184574:3.3:CCM:-6.3:24.6678980642:23.769331:137.7749:24.561071308:24.7490430012:22.6187910345:23.2252896951:3.1:3.9037015405e-17
-6.15:3.3:0.0:(3.300000d,-6.150000d):0.563762989004:0.40986476959:22.5702550428:0.0:1.452:Exp.50E09.1Z.spec:66211023:3.3:CCM:-6.15:24.6195772642:23.7210102:15.59198:24.512750508:24.7007222012:22.5704702345:23.1769688951:3.1:4.08136020921e-17
-6.0:3.3:0.0:(3.300000d,-6.000000d):0.801687399571:0.366596896776:22.3044946428:0.0:1.452:Exp.50E09.1Z.spec:66221062:3.3:CCM:-6.0:24.3538168642:23.4552498:-14.92296:24.246990108:24.4349618012:22.3047098345:22.9112084951:3.1:5.21325641199e-17
-5.85:3.3:0.0:(3.300000d,-5.850000d):1.05986765887:0.859618277156:21.0548486114:0.0:1.454:Exp.50E09.1Z.spec:66441259:3.3:CCM:-5.85:23.1036808612:22.2091599:-80.44898:22.9969784924:23.1839807096:21.0595792915:21.6635528497:3.1:1.64803905234e-16
-5.7:3.3:0.0:(3.300000d,-5.700000d):0.714798880404:0.427076819906:22.2635422598:0.0:1.456:Exp.50E09.1Z.spec:66585657:3.3:CCM:-5.7:24.3118780675:23.4213562:5.520136:24.2053133736:24.3913198557:22.2725506331:22.874153065:3.1:5.41364831293e-17
-5.55:3.3:0.0:(3.300000d,-5.550000d):0.624631643614:0.595018800584:22.0461006598:0.0:1.456:Exp.50E09.1Z.spec:66608931:3.3:CCM:-5.55:24.0944364675:23.2039146:-37.97874:23.9878717736:24.1738782557:22.0551090331:22.656711465:3.1:6.61403790098e-17
-5.4:3.3:0.0:(3.300000d,-5.400000d):0.838360343313:0.729054083391:21.4964638598:0.0:1.456:Exp.50E09.1Z.spec:66628259:3.3:CCM:-5.4:23.5447996675:22.6542778:-141.6794:23.4382349736:23.6242414557:21.5054722331:22.107074665:3.1:1.09728994422e-16
-5.25:3.3:0.0:(3.300000d,-5.250000d):0.684982762748:0.392954609492:22.403138171:0.0:1.458:Exp.50E09.1Z.spec:66766450:3.3:CCM:-5.25:24.4509751564:23.5644741:155.8251:24.3445740473:24.5295391723:22.4164159716:23.0155909211:3.1:4.76049019269e-17
-5.1:3.3:0.0:(3.300000d,-5.100000d):0.848508235598:0.700807813071:21.527340871:0.0:1.458:Exp.50E09.1Z.spec:66806094:3.3:CCM:-5.1:23.5751778564:22.6886768:4.743969:23.4687767473:23.6537418723:21.5406186716:22.1397936211:3.1:1.06652390657e-16
-4.95:3.3:0.0:(3.300000d,-4.950000d):0.856118029167:0.478893248472:21.9386394653:0.0:1.46:Exp.50E09.1Z.spec:66966793:3.3:CCM:-4.95:23.9859811298:23.10355:-82.54113:23.8797824148:24.0636455015:21.9566640445:22.5529835481:3.1:7.30215684535e-17
-4.8:3.3:0.0:(3.300000d,-4.800000d):0.880626030399:0.403825772694:22.0963152961:0.0:1.462:Exp.50E09.1Z.spec:67149263:3.3:CCM:-4.8:24.1431657356:23.2647724:44.51044:24.0372047167:24.219908933:22.1194452798:22.7125492401:3.1:6.31510861839e-17
-4.65:3.3:0.0:(3.300000d,-4.650000d):0.739918407447:0.656328345121:21.7520350961:0.0:1.462:Exp.50E09.1Z.spec:67154176:3.3:CCM:-4.65:23.7988855356:22.9204922:-99.52983:23.6929245167:23.875628733:21.7751650798:22.3682690401:3.1:8.67147356966e-17
-4.5:3.3:0.0:(3.300000d,-4.500000d):0.860721092253:0.476264006986:21.9392756961:0.0:1.462:Exp.50E09.1Z.spec:67157561:3.3:CCM:-4.5:23.9861261356:23.1077328:159.9919:23.8801651167:24.062869333:21.9624056798:22.5555096401:3.1:7.29787910591e-17
-4.35:3.3:0.0:(3.300000d,-4.350000d):0.676324867987:0.49784070635:22.1567171961:0.0:1.462:Exp.50E09.1Z.spec:67160062:3.3:CCM:-4.35:24.2035676356:23.3251743:6.663766:24.0976066167:24.280310833:22.1798471798:22.7729511401:3.1:5.97337891617e-17
-4.2:3.3:0.0:(3.300000d,-4.200000d):0.621897275446:0.4594667868:22.3385373446:0.0:1.464:Exp.50E09.1Z.spec:67308357:3.3:CCM:-4.2:24.3848967871:23.5105324:-91.52312:24.2791960824:24.4607010753:22.36671867:22.9565913034:3.1:5.05233344297e-17
-4.05:3.3:0.0:(3.300000d,-4.050000d):0.648995901384:0.475231467261:22.2545881688:0.0:1.466:Exp.50E09.1Z.spec:67486137:3.3:CCM:-4.05:24.3004540248:23.4301491:-50.01595:24.1950450753:24.3753028672:22.2873179493:22.8744456876:3.1:5.4584794003e-17
-3.9:3.3:0.0:(3.300000d,-3.900000d):0.823254366041:0.391385827923:22.2062692688:0.0:1.466:Exp.50E09.1Z.spec:67494917:3.3:CCM:-3.9:24.2521351248:23.3818302:-175.3832:24.1467261753:24.3269839672:22.2389990493:22.8261267876:3.1:5.70688650511e-17
-3.75:3.3:0.0:(3.300000d,-3.750000d):0.718002208607:0.612819839261:21.8619890688:0.0:1.466:Exp.50E09.1Z.spec:67507483:3.3:CCM:-3.75:23.9078549248:23.03755:-83.38803:23.8024459753:23.9827037672:21.8947188493:22.4818465876:3.1:7.83630472325e-17
-3.6:3.3:0.0:(3.300000d,-3.600000d):1.04155545975:0.420147953286:21.8680276688:0.0:1.466:Exp.50E09.1Z.spec:67512867:3.3:CCM:-3.6:23.9138935248:23.0435886:20.44397:23.8084845753:23.9887423672:21.9007574493:22.4878851876:3.1:7.7928420837e-17
-3.45:3.3:0.0:(3.300000d,-3.450000d):0.814153220666:0.647284213728:21.6626672688:0.0:1.466:Exp.50E09.1Z.spec:67516951:3.3:CCM:-3.45:23.7085331248:22.8382282:43.94935:23.6031241753:23.7833819672:21.6953970493:22.2825247876:3.1:9.41542732806e-17
-3.3:3.3:0.0:(3.300000d,-3.300000d):0.855931197306:0.702003098576:21.5177068688:0.0:1.466:Exp.50E09.1Z.spec:67517711:3.3:CCM:-3.3:23.5635727248:22.6932678:113.8109:23.4581637753:23.6384215672:21.5504366493:22.1375643876:3.1:1.07602954392e-16
-3.15:3.3:0.0:(3.300000d,-3.150000d):1.07090952084:0.443549305342:21.7774286688:0.0:1.466:Exp.50E09.1Z.spec:67525428:3.3:CCM:-3.15:23.8232945248:22.9529896:141.1896:23.7178855753:23.8981433672:21.8101584493:22.3972861876:3.1:8.47101548566e-17
-3.0:3.3:0.0:(3.300000d,-3.000000d):0.617219820268:0.510676137279:22.2309873554:0.0:1.468:Exp.50E09.1Z.spec:67674863:3.3:CCM:-3.0:24.2763614875:23.4101562:130.1155:24.1712564566:24.3502321201:22.2683077553:22.8528080851:3.1:5.57843017007e-17
-2.85:3.3:0.0:(3.300000d,-2.850000d):0.810582692033:0.458151226646:22.0497854554:0.0:1.468:Exp.50E09.1Z.spec:67687290:3.3:CCM:-2.85:24.0951595875:23.2289543:-169.5487:23.9900545566:24.1690302201:22.0871058553:22.6716061851:3.1:6.59162907979e-17
-2.7:3.3:0.0:(3.300000d,-2.700000d):0.752902286608:0.512490271733:22.0075071554:0.0:1.468:Exp.50E09.1Z.spec:67688500:3.3:CCM:-2.7:24.0528812875:23.186676:98.31708:23.9477762566:24.1267519201:22.0448275553:22.6293278851:3.1:6.8533684513e-17
-2.55:3.3:0.0:(3.300000d,-2.550000d):0.923685420275:0.552045671697:21.6994665554:0.0:1.468:Exp.50E09.1Z.spec:67711225:3.3:CCM:-2.55:23.7448406875:22.8786354:-106.6795:23.6397356566:23.8187113201:21.7367869553:22.3212872851:3.1:9.10165398464e-17
-2.4:3.3:0.0:(3.300000d,-2.400000d):0.778440353844:0.506590377557:21.9838274959:0.0:1.47:Exp.50E09.1Z.spec:67865446:3.3:CCM:-2.4:24.0287184229:23.1666279:-31.17297:23.923921837:24.1015864831:22.0261710272:22.6077603274:3.1:7.00448072963e-17
-2.25:3.3:0.0:(3.300000d,-2.250000d):0.901406999282:0.571858369349:21.6878679959:0.0:1.47:Exp.50E09.1Z.spec:67879378:3.3:CCM:-2.25:23.7327589229:22.8706684:-147.0754:23.627962337:23.8056269831:21.7302115272:22.3118008274:3.1:9.19940512503e-17
-2.1:3.3:0.0:(3.300000d,-2.100000d):0.716717801633:0.518039971759:22.050818193:0.0:1.472:Exp.50E09.1Z.spec:68049863:3.3:CCM:-2.1:24.0952203682:23.2372227:65.72976:23.9907310021:24.1670772949:22.0980295954:22.6766707884:3.1:6.58536219239e-17
-1.95:3.3:0.0:(3.300000d,-1.950000d):0.773157306085:0.688856717742:21.652178493:0.0:1.472:Exp.50E09.1Z.spec:68055796:3.3:CCM:-1.95:23.6965806682:22.838583:49.46277:23.5920913021:23.7684375949:21.6993898954:22.2780310884:3.1:9.50682601612e-17
-1.8:3.3:0.0:(3.300000d,-1.800000d):1.11277334859:0.770069202107:21.126700093:0.0:1.472:Exp.50E09.1Z.spec:68097021:3.3:CCM:-1.8:23.1711022682:22.3131046:-24.44873:23.0666129021:23.2429591949:21.1739114954:21.7525526884:3.1:1.54250615616e-16
-1.65:3.3:0.0:(3.300000d,-1.650000d):1.09341333048:0.714078177269:21.2299020775:0.0:1.474:Exp.50E09.1Z.spec:68254567:3.3:CCM:-1.65:23.2738154252:22.4199181:-109.3757:23.1696181276:23.3446398073:21.281869369:21.8575690935:3.1:1.40263965236e-16
-1.5:3.3:0.0:(3.300000d,-1.500000d):0.990094739576:0.453962200456:21.8405029107:0.0:1.476:Exp.50E09.1Z.spec:68413000:3.3:CCM:-1.5:23.8839328352:23.0341091:77.90794:23.7799796021:23.9536991043:21.8968331582:22.4699965925:3.1:7.99292575463e-17
-1.35:3.3:0.0:(3.300000d,-1.350000d):0.713355435807:0.561740940211:21.9673435107:0.0:1.476:Exp.50E09.1Z.spec:68422386:3.3:CCM:-1.35:24.0107734352:23.1609497:96.30871:23.9068202021:24.0805397043:22.0236737582:22.5968371925:3.1:7.11163631365e-17
-1.2:3.3:0.0:(3.300000d,-1.200000d):0.93920140315:0.761604334783:21.3271038107:0.0:1.476:Exp.50E09.1Z.spec:68424994:3.3:CCM:-1.2:23.3705337352:22.52071:80.15344:23.2665805021:23.4403000043:21.3834340582:21.9565974925:3.1:1.28252375791e-16
-1.05:3.3:0.0:(3.300000d,-1.050000d):1.26873666994:0.753122848518:21.0080064717:0.0:1.48:Exp.50E09.1Z.spec:68801546:3.3:CCM:-1.05:23.0504998596:22.208786:-118.4256:22.9468346132:23.1180710776:21.0726818711:21.6414445149:3.1:1.72069681368e-16
-0.9:3.3:0.0:(3.300000d,-0.900000d):0.95449325786:0.475933532555:21.8299788607:0.0:1.482:Exp.50E09.1Z.spec:68971446:3.3:CCM:-0.9:23.8720222827:23.0343552:54.05336:23.7683833014:23.9384538921:21.8985055514:22.465103313:3.1:8.07077795195e-17
-0.75:3.3:0.0:(3.300000d,-0.750000d):0.911976684432:0.564856470897:21.6910589607:0.0:1.482:Exp.50E09.1Z.spec:68975503:3.3:CCM:-0.75:23.7331023827:22.8954353:-125.6043:23.6294634014:23.7995339921:21.7595856514:22.326183413:3.1:9.17240788308e-17
-0.6:3.3:0.0:(3.300000d,-0.600000d):0.771598713914:0.524830179863:21.9573406477:0.0:1.484:Exp.50E09.1Z.spec:69158323:3.3:CCM:-0.6:23.9989321189:23.165329:161.871:23.8952639218:24.0642074073:22.0293906099:22.593957996:3.1:7.1774584009e-17
-0.45:3.3:0.0:(3.300000d,-0.450000d):0.63131739464:0.396465493013:22.4893490784:0.0:1.486:Exp.50E09.1Z.spec:69299750:3.3:CCM:-0.45:24.530500007:23.7009525:26.81552:24.4267383455:24.5945844358:22.5653922561:23.1277349807:3.1:4.39710981332e-17
-0.3:3.3:0.0:(3.300000d,-0.300000d):0.99800854295:0.748380957539:21.2813508784:0.0:1.486:Exp.50E09.1Z.spec:69347719:3.3:CCM:-0.3:23.322501807:22.4929543:27.67894:23.2187401455:23.3865862358:21.3573940561:21.9197367807:3.1:1.33772422496e-16
-0.15:3.3:0.0:(3.300000d,-0.150000d):0.715348321501:0.332996360494:22.545167281:0.0:1.492:Exp.50E09.1Z.spec:69851656:3.3:CCM:-0.15:24.5850730634:23.7676086:84.66217:24.4807002245:24.6454044495:22.6343804814:23.1888862711:3.1:4.17676490193e-17
0.0:3.3:0.0:(3.300000d,0.000000d):0.76938307383:0.616445414168:21.7846262578:0.0:1.494:Exp.50E09.1Z.spec:70079718:3.3:CCM:0.0:23.8241318432:23.0106659:48.92712:23.7195055256:23.883162059:21.8783012818:22.43008487:3.1:8.41504494809e-17
0.15:3.3:0.0:(3.300000d,0.150000d):0.714829528839:0.659813331795:21.7911688662:0.0:1.496:Exp.50E09.1Z.spec:70257822:3.3:CCM:0.15:23.8302821475:23.0207882:174.4701:23.7253968914:23.8879871547:21.8889953448:22.4384573098:3.1:8.36448865933e-17
0.3:3.3:0.0:(3.300000d,0.300000d):1.18089187371:0.957759992385:20.8247686662:0.0:1.496:Exp.50E09.1Z.spec:70263927:3.3:CCM:0.3:22.8638819475:22.054388:-6.268612:22.7589966914:22.9215869547:20.9225951448:21.4720571098:3.1:2.03703962308e-16
0.45:3.3:0.0:(3.300000d,0.450000d):0.526662132508:0.430454496116:22.6010758282:0.0:1.498:Exp.50E09.1Z.spec:70384895:3.3:CCM:0.45:24.6398074099:23.8342381:-6.402079:24.5346707579:24.6961596154:22.7031246088:23.250285867:3.1:3.96713164114e-17
