#SourceID Photons AvgX AvgY
246834546 20684 3002.031570 2856.197689
246832687 15 2838.733333 3131.666667
248746277 1890 3097.288360 2704.362963
246827577 955 2397.052356 3874.011518
246848172 116 4191.672414 886.405172
246832076 225 2780.133333 3244.284444
246829552 7 2559.857143 3606.714286
246832850 50 2847.700000 3142.840000
246840804 150 3547.706667 1975.286667
246836245 15 3147.733333 2645.800000
246829060 376 2515.476064 3704.614362
246829882 24 2589.041667 3589.666667
246841082 73 3566.000000 1962.109589
248746572 140132 3325.382539 2363.974189
246848736 29 4231.206897 856.965517
248747101 264 3715.693182 1721.049242
246842631 13 3700.769231 1752.076923
246841176 118 3569.305085 1982.101695
246836317 65 3143.123077 2692.584615
246831907 91 2742.835165 3350.109890
246840719 61 3526.885246 2059.229508
246835391 1000 3056.862000 2840.614000
249027235 60 2854.866667 3180.016667
246833635 25 2901.000000 3112.280000
246845074 6358 3908.750393 1435.338628
246842018 120819 3636.546446 1900.721559
246849186 675 4257.705185 870.077037
246846571 35 4035.085714 1244.771429
246843168 23 3731.695652 1755.913043
246834365 290 2955.713793 3057.206897
248745296 55 2309.890909 4131.381818
246835284 49 3033.816327 2925.448980
246831556 9 2708.555556 3480.888889
249027104 11960232 794.606204 1221.655256
246848855 8 4218.750000 977.250000
246842355 369 3653.075881 1927.926829
248746140 121 2964.355372 3082.950413
246847523 14 4091.000000 1231.357143
246841585 29 3576.241379 2090.896552
246839627 157 3405.484076 2377.171975
248747541 73983 1651.414055 562.487896
246843222 153 3706.758170 1919.222222
246843871 14886 3762.085785 1836.446460
246846056 12 3954.833333 1518.666667
248747656 1223 4100.380213 1276.313164
246843795 41 3753.097561 1855.926829
246849922 650 4282.952308 987.233846
246848034 162 4115.728395 1269.796296
246828894 251 1975.812749 3281.087649
246840291 36 3431.055556 2412.722222
246845516 16 3893.375000 1663.500000
246851140 7 4374.142857 894.428571
246830377 29907 2548.998997 3953.656067
246836823 877 3114.923603 3035.090080
246836807 823 3112.341434 3044.477521
249027696 573379 3805.862269 1875.159341
249027812 652 4113.533742 1382.834356
246851707 622 4401.032154 932.080386
246830446 5125 2544.144000 4028.288976
246830810 16939 2575.367554 3978.441348
246834570 29 2900.724138 3439.206897
246841331 1580 3494.684177 2456.812025
246833052 290 2761.865517 3675.810345
246831820 51 2653.627451 3868.372549
246845744 40 3879.650000 1829.925000
248746816 166 3401.740964 2625.295181
246837475 16 3154.875000 3045.250000
246847570 1186 4028.168634 1602.642496
246831373 10 2610.200000 3967.000000
246849535 25 4197.840000 1324.800000
246840712 25 3426.680000 2616.080000
246845346 2041 3835.047036 1943.292994
246848418 14 4094.928571 1534.571429
246834347 15 2860.733333 3584.000000
249027298 13393 2877.664526 3550.393788
246851041 309 4321.737864 1172.003236
246839765 82 3336.195122 2810.195122
246840360 50 3384.800000 2739.100000
246845139 2679 3798.340426 2060.353490
246831914 212 2632.056604 4017.882075
246836748 12506 3062.516792 3299.444986
246841916 6663 3515.904397 2550.762119
246844926 69 3778.565217 2122.753623
246834906 305 2891.842623 3605.577049
246850680 15088 4272.651776 1313.176564
246848240 21 4057.857143 1676.238095
246844903 166 3159.469880 1806.512048
246832938 396 2714.353535 3911.873737
246838678 658 3226.220365 3063.822188
246843798 43 3668.697674 2327.767442
246843273 174 3620.614943 2428.758621
246832281 93 2648.720430 4056.322581
246836274 127 3002.196850 3471.850394
246847811 393 4007.956743 1801.027990
249027632 1903677 3608.462095 2460.459616
246849554 29 4155.448276 1569.310345
246846045 34 3853.235294 2085.588235
246843494 7804 3627.477704 2460.569964
246837748 15 3126.933333 3298.933333
246831698 85 2588.376471 4196.270588
246846418 404 3879.202970 2063.462871
246845831 69681 3820.183106 2185.322297
246844738 9 3733.888889 2347.000000
248747584 819 3933.096459 2002.207570
246845992 170 3832.000000 2172.576471
246849979 23 4177.086957 1601.217391
246848806 578 4068.162630 1799.600346
246852133 389 4354.791774 1336.552699
246839845 4060 3285.667980 3124.609852
248747216 200 3628.985000 2556.755000
246841928 17 3467.235294 2830.705882
246841954 649 3465.160247 2848.852080
246846747 296739 3882.121521 2154.502674
246844726 420 3706.854762 2454.295238
246845351 14 3760.000000 2372.428571
246842159 16 3479.750000 2839.937500
248747407 84 3765.845238 2373.238095
246847695 52 3952.461538 2060.711538
246851277 173 4268.184971 1540.728324
246849984 275 4151.229091 1743.796364
248747675 133586 3972.234373 2060.141624
246847496 155 3925.858065 2152.348387
246837994 282 3101.092199 3530.872340
248747187 109 3585.908257 2731.944954
246846990 14 3875.785714 2272.642857
246847642 36 3927.138889 2195.861111
246840391 876 3296.034247 3247.536530
246847681 10 3930.500000 2216.500000
246847096 12 3876.583333 2304.833333
246846590 159 3833.295597 2377.232704
246838750 57446 3149.360077 3524.092417
246849002 737 4037.227951 2045.710991
246838859 96 3156.000000 3520.718750
246851813 46 4275.456522 1667.782609
246843658 57814 3566.756564 2861.171637
246849172 629 4046.662957 2067.937997
246848355 112 3972.473214 2187.794643
246850805 497 4180.213280 1832.808853
246844220 251 3614.314741 2788.478088
246834729 60 2777.716667 4189.233333
246842173 133 3429.150376 3129.142857
246840771 42 3301.666667 3347.500000
248746259 728 2834.879121 4131.122253
246848454 81 3967.197531 2249.271605
246840802 9 3294.222222 3395.777778
246846144 11200 3763.774732 2618.019375
246840140 20 3237.000000 3495.550000
246849570 6 4051.500000 2150.000000
246852551 8 4304.250000 1740.625000
246836715 31 2931.032258 4036.741935
246833820 28 2669.964286 4483.714286
246843582 49 3529.795918 3067.244898
246835513 122 2815.672131 4254.852459
246837494 4 2991.750000 3970.500000
246842695 20121 3442.133840 3232.950698
246844511 38 3603.026316 2976.000000
246837990 2887 3026.979564 3942.599584
248747812 5104 2440.079937 1407.896748
246844159 295 3554.400000 3110.413559
246846611 15 3767.400000 2756.466667
246836647 2003 2895.365951 4212.439840
246853688 27 4380.333333 1738.851852
246850251 2471 4077.785512 2242.649535
246853509 17 4360.470588 1783.647059
246845008 10 3624.600000 3019.700000
246843619 49 3495.428571 3243.387755
248748015 985 4137.914721 2177.785787
246845434 205 3652.029268 2997.268293
246853920 35 4386.914286 1775.028571
246840887 1137 3249.557608 3680.421284
246846977 116834 3778.068687 2797.169831
246850995 163 4125.993865 2237.184049
246849933 728 4033.107143 2392.364011
249027908 4129 4108.600388 2260.879147
246836303 75 2843.413333 4384.240000
248748061 4530 4159.225166 2191.194260
246844416 59 3553.271186 3207.559322
246847103 22 3780.045455 2848.090909
246840037 83 3161.903614 3891.493976
246838410 11438 3019.955674 4140.932331
246852994 1053 4282.414055 2038.196581
246841038 30 3240.833333 3790.633333
246844742 1068 3566.487828 3248.737828
246845046 20219 3591.124833 3209.854741
246853985 582 4362.534364 1931.716495
246853897 628 4354.670382 1950.098726
246844122 15 3505.000000 3378.800000
249028019 7171 4309.722075 2035.349603
246853008 343 4266.988338 2128.370262
246848588 2250 3882.653333 2768.779556
246848974 1859 3912.885422 2734.239376
246842052 4014 3309.520429 3758.706527
248747849 284 3959.373239 2677.436620
246848549 1092 3867.211538 2838.160256
246849591 163 3954.883436 2705.374233
246842570 60 3346.650000 3718.516667
246843182 55 3406.872727 3635.745455
246839999 32 3119.125000 4118.656250
246851964 21 4149.619048 2422.666667
248746683 434 3047.672811 4264.555300
246847832 1438 3785.684284 3055.512517
246845618 18 3597.333333 3369.666667
248747424 2137 3594.635938 3372.368741
246852983 845 4230.190533 2326.235503
246838504 6 2971.666667 4445.333333
246845182 4 3549.250000 3490.750000
246841465 10 3224.000000 4032.900000
246841895 33 3255.363636 4011.303030
246845576 24 3571.291667 3489.125000
246851076 937 4050.293490 2691.819637
246853917 17 4286.941176 2334.529412
246843620 55 3387.618182 3846.436364
246847880 331 3746.725076 3293.138973
246852113 364 4112.096154 2689.420330
246847202 38 3683.947368 3410.315789
246853520 10 4228.800000 2520.500000
246854608 3139 4313.723479 2404.173304
246849650 170 3883.252941 3125.300000
246848367 47 3768.276596 3335.170213
248748427 1440 4317.274306 2428.162500
246852313 4076 4103.762022 2796.544406
246848199 4650 3747.746452 3391.192258
249028006 1422 4176.215190 2666.957806
246846049 1044 3563.985632 3697.426245
246850780 11 3973.000000 3030.909091
248747863 13 3869.153846 3223.615385
246847312 18 3652.222222 3587.333333
246841451 122 3152.598361 4426.680328
246842580 109 3250.788991 4267.779817
246852112 428 4075.128505 2896.242991
246854425 29 4269.689655 2591.103448
246849426 38 3836.368421 3323.263158
246845168 45 3460.444444 3989.066667
248747975 36234 3925.685406 3225.745626
246855340 46 4336.086957 2544.869565
246848714 2144 3755.571362 3516.115205
246842824 44 3246.250000 4384.590909
248747252 14527 3349.305156 4204.277139
246851856 39 4015.205128 3139.846154
248747819 423785 3784.608922 3590.073901
246855062 4 4278.250000 2773.000000
248747958 123 3877.626016 3443.861789
246855260 30 4293.233333 2753.266667
246854538 6 4222.500000 2887.166667
246848023 67 3651.910448 3865.865672
246856176 76 4357.381579 2700.289474
246849300 14 3761.285714 3698.000000
248748353 874 4169.623570 3046.931350
246854281 48 4180.333333 3048.458333
246850375 3 3843.000000 3616.000000
246849590 204 3770.446078 3737.279412
246849405 7540 3756.294828 3760.564456
246852682 94026 1162.788537 978.997543
246847794 50 3597.180000 4099.700000
249027737 2632421 1190.559890 1521.205681
246851895 106 3946.066038 3542.509434
246847231 13 3543.307692 4219.846154
246849236 532 3708.422932 3972.545113
246850102 237 3784.168776 3853.286920
246853795 29361 4096.064133 3344.414598
246846254 10 3443.500000 4438.100000
246851334 5 3880.000000 3725.600000
246848298 16 3612.375000 4173.125000
246855933 100 4272.000000 3099.500000
246856684 23 4332.086957 3006.086957
246847941 6 3570.333333 4287.333333
246847235 1371 3507.355215 4419.330416
246849046 1626 3660.728782 4177.167897
249028013 110002 1389.650188 1228.686578
246849351 7 3684.714286 4144.285714
246857436 437 4383.313501 2985.464531
246856887 680 4331.991176 3081.283824
246850617 1261 3660.084853 3856.275178
246856848 6 4311.333333 3190.000000
246851283 17517 3810.263230 4039.183536
246852996 31 3954.225806 3872.935484
246853762 7728 4018.531832 3774.772645
246851782 17 3846.294118 4069.176471
246857870 68 4359.647059 3279.647059
246855022 5335 4106.366823 3719.605811
246853242 10 3943.900000 4033.200000
246851388 13 3764.615385 4386.692308
246854740 15 4049.333333 3940.400000
246853759 10 3959.400000 4105.900000
246856178 10 4166.500000 3795.000000
246857210 243 4215.580247 3842.794239
246859223 28 4379.392857 3613.964286
246859177 223 4375.260090 3632.309417
246856987 18 4182.222222 3955.722222
246857521 26 4227.923077 3879.192308
246853918 40 3907.350000 4453.375000
246854014 9 3913.444444 4452.111111
246859428 228 4357.548246 3795.903509
246855464 647 4012.993818 4389.353941
246857056 27 4135.629630 4232.407407
246858023 59 4219.864407 4112.559322
246859691 18984 4349.993468 4038.396755
246858170 45 4191.933333 4313.755556
246857834 518727 4158.668132 4372.179073
249028199 1330 4237.950376 4310.615789
292922693 24 2155.458333 -11.083333
292922712 17 2379.647059 -116.882353
292922648 43 1684.674419 1322.209302
292922716 31 2102.516129 1673.064516
292963489 166 2544.355422 1311.487952
292963469 25 2297.920000 1835.720000
292963533 707 2866.783593 1011.855728
292963445 56 1988.714286 2542.589286
292922821 65 2938.815385 1145.461538
292890027 125 3700.400000 -67.656000
292922804 44 2475.454545 3034.136364
292922920 26 3495.269231 1695.500000
292963701 159 3695.176101 3278.446541
292923037 204 3803.068627 3734.338235
292923132 12 4399.333333 4046.750000
246823369 15 2120.333333 -331.533333
246823591 85 2125.176471 -289.835294
249026875 22074 2113.737202 -267.199420
246824201 73 2170.506849 -316.904110
249026891 356382 2121.814926 -259.643644
246824193 7 2164.285714 -299.142857
248745052 2357 2214.490030 -338.990242
246826758 14 2330.214286 -316.857143
246827577 939 2393.127796 -359.167199
248745296 69 2305.159420 -102.347826
246828894 262 2441.396947 -176.530534
246830377 29462 2547.810943 -274.387584
246830446 5133 2540.218391 -204.609975
246830810 16745 2570.806330 -254.213258
246831820 61 2648.016393 -363.491803
246831373 12 2608.250000 -269.000000
246831914 213 2625.657277 -212.760563
246832938 408 2712.634804 -320.801471
246832281 84 2644.261905 -175.797619
246831698 92 2583.228261 -35.576087
246834729 70 2773.485714 -42.257143
248746259 757 2830.571995 -100.714663
246836715 29 2926.551724 -194.586207
246833820 25 2663.040000 250.000000
246835513 143 2339.356643 17.797203
246837494 5 2987.400000 -258.800000
246837990 2835 3022.094533 -289.018695
246836647 2023 2890.398418 -19.448838
246836303 58 2838.517241 148.051724
246840037 72 3156.763889 -339.819444
246838410 11248 3015.369132 -93.951636
246835298 407 2731.429975 393.058968
246835980 9817 2768.831313 429.378425
246839999 27 3114.185185 -111.481481
248746683 470 3042.710638 32.461702
246838504 12 2966.000000 217.333333
246837696 4447 2892.400720 340.229818
246841465 7 3202.142857 -239.142857
246837719 38 2892.552632 345.842105
246841895 29 3251.068966 -219.034483
246843620 76 3384.381579 -384.026316
249027508 237 3038.459916 309.316456
246839952 254866 3017.236532 407.292040
246841451 114 3147.342105 194.280702
246842580 96 3245.468750 35.697917
246845168 30 3455.300000 -240.333333
246841421 4915 3093.706816 327.050865
248746808 718 3015.327298 521.993036
246842824 30 3240.633333 152.700000
248747252 14606 3343.924483 -17.268451
246840603 777 3027.344916 564.483912
246842263 112 3160.294643 404.419643
246848023 61 3649.836066 -367.065574
246841897 139 3096.517986 635.244604
246847794 47 3593.000000 -130.702128
249027737 4662952 2612.147916 101.143374
246842618 68 3138.426471 643.852941
246843560 26 3219.192308 512.461538
246847231 10 3537.200000 -10.200000
246849236 583 3704.303602 -258.171527
246850102 253 3779.482213 -375.525692
246846254 16 3439.562500 207.750000
246848298 19 3609.842105 -58.473684
246847941 8 3567.375000 54.125000
246847235 1397 3501.811739 188.030064
246849046 1531 3655.645330 -53.610059
246849351 5 3675.600000 -87.400000
246850617 1270 3784.810236 -237.651181
246845293 119 3312.100840 593.899160
246851283 17304 3815.423717 -180.109454
246852996 20 3950.750000 -357.600000
246851782 19 3841.157895 -160.157895
246849980 231 3655.800866 262.636364
249027747 24593 3315.216891 790.364331
246853242 21 3937.238095 -198.238095
246847012 6494 3399.490145 694.838928
246851388 15 3758.600000 157.533333
246854740 21 4043.809524 -288.857143
246853759 20 3955.800000 -122.500000
246851237 7 3721.285714 265.428571
248747980 854 3668.242389 407.584309
246850051 875 3609.806857 546.966857
246857210 259 4211.250965 -386.490347
246849897 342 3572.640351 693.426901
246849965 52 3576.634615 692.038462
246850737 2 3644.500000 590.000000
246856987 5 4178.400000 -279.600000
246857521 16 4225.312500 -349.125000
246849673 491 3538.549898 801.238289
246853918 41 3902.097561 224.048780
246854014 5 3906.600000 219.000000
248748224 32248 3818.122054 377.931034
246853298 336 3837.684524 373.595238
246853779 30 3876.566667 313.966667
246855464 568 4006.778169 158.952465
246852661 9466 3755.409465 603.000528
246854640 8 3922.000000 339.500000
246852079 1793 3700.593419 712.508087
246857056 28 4132.142857 2.464286
246854809 683 3934.011713 347.666179
246858023 59 4214.661017 -116.677966
246851586 331 3644.993958 851.057402
248748100 2033 3655.359075 869.985735
246855243 139 3952.158273 379.309353
249027980 68393 3729.816355 758.184873
248748539 390 3981.002564 353.805128
249028080 1158060 3920.448858 418.992018
246859691 19008 4326.277304 -191.855903
246852134 11 3668.272727 910.000000
246852725 1990 3714.483417 844.617085
246858170 44 4186.931818 81.636364
246857834 467805 3911.794335 133.759812
246852255 29 3670.137931 948.896552
246856133 56 3997.535714 435.339286
249028199 1402 4233.656205 81.281027
246855503 766 3914.958225 680.481723
246854652 20 3828.700000 844.650000
248748837 926 4131.852052 364.690065
246859248 151 4217.596026 273.801325
246858122 6881 4118.215230 444.297922
246860168 30 4269.633333 263.833333
246856238 191 3928.570681 840.104712
246858918 459 4162.701525 468.479303
246856514 21 3946.047619 834.476190
246856519 115 3706.426087 787.095652
246860553 440 4288.890909 291.200000
246859239 12 4173.166667 515.916667
246857920 477 4058.228512 707.786164
246858785 366 4131.806011 584.978142
246860383 4743 4262.660763 372.501160
246859756 185 4211.345946 459.545946
246858149 359 4073.284123 699.094708
246860831 194 4289.283505 387.592784
246857503 741 798.584345 179.089069
246860763 46 4269.847826 457.478261
246861675 702 4350.018519 333.425926
246862144 45 4387.422222 282.577778
246859651 966 4168.263975 663.949275
246860426 1460 4222.173288 615.363014
246857549 9 3971.333333 1052.888889
246859071 925 4091.632432 912.605405
246858718 1763 4058.085082 966.511628
246861132 6873 4255.328823 673.396915
246858815 22299 4047.583389 1064.423786
246859014 8179 4059.417655 1064.407752
246862335 151 4306.370861 794.331126
246862615 22 4325.454545 797.363636
246863195 48 4381.312500 707.375000
246862575 1077 4282.222841 1018.625812
248749468 35929 4397.934621 853.481644
246863276 8 4329.125000 1016.375000
246864289 32 4368.093750 1148.875000
292923132 25 4392.040000 -190.640000
292963798 29 4102.586207 541.000000
292923165 70 4369.171429 1072.142857
246836103 5 -352.800000 2762.200000
246839031 32 -158.218750 2728.687500
246837541 34 -294.617647 2975.852941
246838775 27 -188.370370 2823.518519
246837761 55 -284.327273 2985.290909
246840328 19530 -76.463287 2707.901997
246839608 64 -152.343750 2886.640625
246837033 40 -382.200000 3272.325000
246839581 26 -164.230769 2946.653846
249027550 1450 -41.786207 2830.549655
248746796 94 -142.882979 3020.776596
246838740 183 -276.480874 3289.043716
246842294 23 23.652174 2824.434783
246843558 14335 131.970352 2659.724032
246839562 121 -223.454545 3259.404959
246841981 108 -9.750000 2914.694444
246841004 541 -106.857671 3098.367837
246844106 23 169.695652 2647.086957
246838587 26 -326.307692 3506.153846
246844959 111 235.054054 2582.981982
246843496 283 89.551237 2875.120141
246839469 7 -266.714286 3473.000000
246839021 108 -302.018519 3543.425926
246842112 83 -38.240964 3124.313253
246846084 15 305.333333 2567.400000
246844584 206 135.063107 2207.631068
246841940 39 -67.384615 3219.538462
246841178 1924 -142.980769 3367.542100
246845557 60 231.866667 2778.400000
248747510 258 311.147287 2676.732558
246842088 591 -82.967851 3358.137056
246845049 69 176.855072 2930.231884
246838747 15 -377.400000 3856.066667
246841338 6 -156.666667 3494.833333
246840479 17 -232.352941 3631.176471
246841277 114 -168.447368 3540.447368
246844996 23 160.173913 3000.608696
246841559 557 -151.400359 3549.937163
246839429 207 -340.125604 3867.792271
246846602 45 286.755556 2851.644444
246842156 18 -106.222222 3510.388889
246847873 12 388.750000 2700.916667
246845674 281 214.451957 3025.149466
246846302 1492 250.912869 2940.584450
246843941 5 38.000000 3318.800000
246845662 47 181.042553 3109.638298
246839847 136 -342.742647 4018.102941
246840103 1087 -322.609016 3993.759890
246843441 183 -27.508197 3507.486339
246841400 48 -223.125000 3894.916667
246840224 628 -333.804140 4101.033439
246842314 129466 -152.579959 3810.743446
246842772 21 -111.285714 3750.047619
246843255 45 -83.888889 3755.800000
246846732 6 219.666667 3253.166667
246842698 137 -134.883212 3857.218978
246849581 62 447.225806 2955.161290
246843722 12 -67.500000 3825.583333
248747845 197 442.187817 2978.614213
246840726 20 -336.650000 4290.050000
246851719 2497 625.507008 2702.401682
246840449 12 -367.500000 4362.416667
246846288 3100 147.779032 3509.880323
246842815 22 -160.227273 4029.863636
246846093 10 121.300000 3586.300000
246850303 17 486.294118 2987.294118
249027712 2965 41.277909 3732.958179
246849531 7 411.857143 3130.000000
246846932 41 185.439024 3523.878049
246847291 19 204.473684 3522.105263
246846837 760 167.471053 3589.959211
248747933 4491 463.073480 3101.355155
246843075 2411 -164.609291 4146.022812
246842166 51 -244.980392 4283.117647
246844679 43 -23.465116 3920.186047
246841814 103 -281.165049 4352.582524
246847771 453 228.041943 3558.430464
246845490 80 20.762500 3924.687500
246850123 14240 424.810253 3272.984761
246850787 865 481.249711 3179.456647
246847759 12 212.166667 3633.416667
246846219 17 83.941176 3857.588235
246845411 188 3.712766 2609.138298
246855390 17 880.529412 2542.235294
246843034 99 -204.303030 4350.424242
246844383 7 -86.714286 4169.000000
246850706 16065 458.508310 3268.517211
248747454 2265 50.660044 3958.218985
246854557 176 791.880682 2743.761364
248747271 286 -114.066434 4255.419580
246847995 54 211.166667 3721.333333
246854788 23597 808.322583 2736.797856
246849528 9500 337.153789 3542.891053
246844026 37 -145.756757 4363.756757
248747910 34390 382.795260 3474.266037
246851511 77 500.935065 3319.792208
246844127 17 -142.470588 4401.176471
246857157 81 991.370370 2523.481481
246845104 74 -67.621622 4314.527027
246846929 247 84.072874 4078.429150
246851130 26 443.615385 3517.769231
246849081 69 256.942029 3841.376812
246849976 26 335.730769 3714.038462
246846767 32 45.468750 4239.343750
246849145 101 245.356436 3919.742574
246856474 512 884.189453 2877.707031
246847078 15 61.333333 4266.933333
246851135 7935 412.157026 3684.106742
246848665 565 192.387611 4053.136283
246856218 12 851.250000 2984.500000
246847406 109 74.284404 4271.944954
246846632 30 8.366667 4394.500000
246848177 2254 138.311446 4182.047915
246852437 108 512.037037 3565.518519
246846528 465 -1.720430 4424.262366
246847272 27906 56.401598 4337.594030
246855275 13 756.538462 3174.461538
246849308 15 230.266667 4066.466667
246850406 468 324.239316 3918.136752
248748799 53 969.754717 2864.679245
246856337 8238 834.496723 3103.993566
246848123 87 109.000000 4324.574713
246850191 20 294.700000 4020.700000
246860320 60 1172.250000 2580.350000
246860097 124 1149.322581 2630.129032
246856164 25 807.480000 3200.440000
246848322 34 118.176471 4340.558824
246849115 8 184.125000 4255.125000
246854142 643 622.200622 3534.688958
246860868 783 1202.729246 2612.828863
246849903 183 243.513661 4196.994536
246852886 264 498.299242 3797.026515
246861083 30 1213.000000 2618.433333
246860194 12 1135.166667 2748.333333
246858245 8 965.750000 3035.500000
246852700 43 473.627907 3862.418605
246857860 62 925.145161 3132.258065
246855568 122 721.704918 3474.655738
248747970 729 281.539095 4212.754458
246849735 2394 202.242690 4361.225982
246850250 222 235.418919 4352.954955
248748567 16809 722.885597 3541.178059
246851611 101 352.405941 4166.495050
246855655 16 706.187500 3592.062500
246862541 14 1306.642857 2615.285714
246856131 284 739.102113 3562.704225
246860023 3626 1077.552399 3003.653337
246855961 199 718.552764 3621.934673
246856785 1472 785.477582 3525.797554
246853812 20 524.950000 3959.950000
246856883 30 792.433333 3517.566667
246853436 3 494.666667 4016.000000
246862285 29332 1263.694532 2732.139915
248749110 302 1132.294702 2958.685430
246851395 56 308.160714 4338.928571
246855682 3225 679.850233 3735.426047
246854415 26799 564.204821 3941.131759
246858441 61 917.245902 3368.639344
246855188 407 628.798526 3857.385749
246863811 201 1391.447761 2598.985075
246851946 219 342.031963 4338.716895
246858546 2045 915.577017 3415.655257
246860053 46 1038.217391 3232.543478
249028134 1569030 766.660810 3694.626291
249028331 240612 1234.230097 2929.638202
246852883 16 400.500000 4338.312500
246861194 2244 1109.643939 3126.239750
246856451 705 701.524823 3876.184397
246857517 276 794.268116 3734.927536
246855492 714 577.299720 3795.289916
246864948 1279 1448.756059 2659.680219
246857240 139 763.460432 3795.165468
246856291 54 674.833333 3917.555556
246858645 41 885.829268 3607.975610
246853707 634 453.454259 4324.567823
246854357 1156 506.336505 4237.745675
246859207 20 930.850000 3566.950000
246864830 1118 1424.363148 2753.941860
246855767 2128 621.804511 4082.826128
246859658 121 962.041322 3524.669421
246862066 19 1171.736842 3177.736842
246856129 95 647.294737 4064.136842
246866268 70564 1539.846763 2607.826470
246859646 46 947.565217 3596.152174
246859013 5320 895.611466 3685.357143
246856757 25013 694.369048 4018.962500
246865064 10 1431.000000 2800.700000
246861761 605 1113.447934 3410.720661
246864108 24 1324.125000 3064.958333
246864819 52 1384.826923 2969.500000
246855078 144 512.875000 4463.833333
246864494 50 1340.780000 3104.820000
246865273 11755 1389.997023 3087.099277
246865962 35 1450.542857 2987.400000
246864986 99 1362.575758 3140.818182
246857421 8 692.625000 4248.750000
246861797 80 1058.250000 3714.912500
246859341 106 831.462264 4137.867925
246860103 772 894.514249 4034.422280
246865616 10 1385.000000 3225.100000
246863761 15 1226.133333 3492.333333
246857800 578 691.219723 4395.809689
246862384 42 1085.023810 3762.142857
246865156 65 1330.153846 3375.676923
246859563 51 827.019608 4234.000000
246862026 45 1039.711111 3893.088889
246870340 18 1778.166667 2690.666667
246863216 1484 1140.956199 3761.464960
246861217 8 953.750000 4084.875000
246862498 9 1067.666667 3899.222222
246865044 66 1304.393939 3553.378788
248749495 411 1210.014599 3687.542579
248750038 1850 1601.605405 3046.338919
246870194 3895 1747.088062 2810.883440
246868911 664 1631.742470 3003.378012
246864175 1390 1197.713669 3762.302158
246864296 1069 1209.496726 3753.151543
246862264 15 1020.600000 4072.600000
246865914 45 1343.577778 3561.177778
246863493 28 1127.928571 3935.392857
246866192 13 1362.461538 3546.307692
246862579 1372 1038.466472 4094.361516
246866156 603 1354.684909 3579.570481
246861035 412 895.145631 4350.359223
246866333 280 1367.557143 3565.989286
246865113 2174 1259.848666 3747.242870
246869084 158 1611.544304 3181.911392
246862815 24 1049.250000 4116.041667
246864417 5599 1191.556885 3892.487230
246866505 4103 1362.693883 3654.359249
246869847 59 1658.915254 3172.203390
246862041 49 957.142857 4343.897959
246865043 9 1224.222222 3917.666667
246873173 2168 1938.754613 2747.445572
246867356 18 1423.222222 3612.611111
246864344 130 1155.300000 4064.200000
246871323 47 1763.361702 3100.893617
246873352 672 1936.647321 2819.438988
246863243 610 1039.054098 4330.218033
246867048 251 1368.657371 3793.486056
246866122 32 1279.500000 3980.218750
246863553 347 1053.146974 4358.469741
246869386 1862 1563.756176 3536.404941
246863777 571 1064.800350 4373.229422
246863530 184 1035.641304 4444.282609
246867598 51 1388.392157 3873.000000
246872993 822 1858.931873 3116.000000
246874784 2136 2009.296348 2881.122659
246875016 8 2030.125000 2853.375000
246865436 4477 1185.383069 4260.720348
246872433 1371 1802.838804 3242.218818
246872089 539 1771.719852 3315.534323
246868645 5264 1460.084536 3844.042933
246875026 70 2014.328571 2936.642857
246868398 165 1435.424242 3898.442424
246870478 27 1618.666667 3610.111111
246872900 33 1823.666667 3282.636364
246874986 2555 2001.337769 2991.097065
246865640 7 1177.571429 4347.142857
246875978 23 2086.695652 2876.739130
246875846 14 2076.428571 2899.214286
246876699 1319 2150.369977 2776.650493
246867361 8 1325.250000 4139.625000
246868430 2774 1419.520548 4003.251983
246871508 25 1688.400000 3559.320000
246869972 31 1553.322581 3790.161290
246875675 50 2044.320000 2987.360000
246870879 497 1628.265594 3683.004024
246866801 9 1261.777778 4296.222222
246866681 8 1249.125000 4334.250000
246866166 2902 1201.099242 4419.175052
246873555 3482 1850.556289 3351.873923
246872464 18 1755.000000 3519.333333
246870690 1948 1595.325975 3795.054928
246872586 45 1761.511111 3520.044444
246877511 143 2201.447552 2795.027972
246872528 668 1755.531437 3535.443114
246872187 127 1701.708661 3708.204724
246876097 9 2046.333333 3147.777778
246873138 66375 1780.322847 3590.562606
246876896 103 2109.786408 3068.621359
246878606 29424 2263.377209 2824.381185
246869617 49 1464.591837 4149.285714
246867635 586 1283.000000 4462.445392
246868501 28 1359.785714 4343.678571
246871884 145 1655.489655 3864.151724
246878191 110 2216.254545 2946.827273
248750085 234893 1398.592185 4299.981157
246873762 2670 1814.156180 3617.791386
246868619 452 1358.289823 4394.112832
246878678 55 2249.272727 2926.036364
246878801 13484 2246.202907 2981.043088
246869852 9 1446.333333 4337.000000
246871101 1118 1554.085868 4161.901610
248750224 1201 1470.195670 4312.200666
246874595 415 1837.067470 3747.973494
249028767 4648968 1468.975853 2791.638856
246872593 131 1665.503817 4050.755725
246877854 19 2136.157895 3280.631579
246873672 40 1752.375000 3903.825000
246878579 162050 2187.152360 3224.900111
246872999 24 1684.916667 4057.208333
246873238 260 1705.500000 4035.676923
249028898 3141 2195.636103 3205.141993
246880801 403 2377.672457 2932.223325
246878711 63 2188.412698 3259.746032
246874224 9 1778.444444 3955.444444
246875068 15 1846.666667 3860.733333
